month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,270.3081230634133,289.01526163475694,38.535368217967594,86.70457849042708,376.7312641672349,1054888.713814703,30.183372503908426,-30.183372503908426,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14710.984738365243,2047.8586317820327,4413.295421509573,286.522388608566,123.7216444568658,17.222806089826413,37.116493337059744,376.7312641672349,1068252.7707460516,30.614706002382675,-30.614706002382675,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14587.263093908377,2511.255825692206,4376.178928172513,301.31120204801044,223.38840072858414,38.45720880676985,67.01652021857524,376.7312641672349,1080441.9472586387,33.1071691147152,-33.1071691147152,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
3,0.25,1136.0,14363.874693179794,4550.0,4309.162407953938,310.36595824581764,318.52295724775416,100.89752844790713,95.55688717432623,376.7312641672349,1086487.0939142993,30.94568005224194,-30.94568005224194,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14045.35173593204,3447.902471552093,4213.605520779612,338.09051486352587,541.6905456408558,132.97610527997003,162.50716369225677,376.7312641672349,1171486.08496487,34.84973343842132,-34.84973343842132,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13503.661190291183,4550.0,6391.698357087354,343.81598039988467,374.979942055653,126.34786316913146,177.489544931788,376.7312641672349,1176367.7758035457,33.731782194310064,-33.731782194310064,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
6,0.5,1503.9,13128.681248235529,4318.282136830869,6214.208812155566,376.7312641672349,525.9369166711044,172.99102243540057,248.94212605357873,376.7312641672349,1204549.4809058413,32.206171742955384,-32.206171742955384,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12602.744331564425,4023.0211143954675,5965.266686101987,376.7312641672349,549.5460744000583,175.42492353093206,260.1170668745811,376.7312641672349,1204549.4809058413,30.716682163816657,-30.716682163816657,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,12053.198257164368,3787.8811908645353,5705.149619227406,376.7312641672349,480.8641662130784,151.11809261717002,227.60780634633488,376.7312641672349,1204549.4809058413,29.307516153426658,-29.307516153426658,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
9,0.75,1281.8,11572.33409095129,3507.8930982473653,5477.541812881072,376.7312641672349,422.54302477914246,128.08442520634782,200.00261552928734,376.7312641672349,1204549.4809058413,40.70121684275187,-40.70121684275187,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,103,midfront_primary,run_all_cases.py
