month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,282.53424657535396,280.48540806144877,37.39805440819317,84.14562241843464,282.53424657535396,947830.6133333123,26.625317169608486,-26.625317169608486,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14719.51459193855,2048.995945591807,4415.854377581565,282.53424657535396,126.49301440338714,17.60816717422011,37.94790432101614,282.53424657535396,947830.6133333123,27.000572473103478,-27.000572473103478,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14593.021577535163,2512.007778417587,4377.906473260549,281.3720579855539,236.9352380044232,40.785464318409026,71.08057140132696,282.53424657535396,947167.4191580965,29.17487275799364,-29.17487275799364,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
3,0.25,1136.0,14356.086339530739,4550.0,4306.8259018592225,255.23106062158934,352.5874259078776,111.74861657548952,105.77622777236331,282.53424657535396,932250.2556802691,27.19998761342119,-27.19998761342119,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14003.498913622861,3437.0513834245107,4201.049674086859,207.42131972127015,626.2563093821965,153.70980694306616,187.87689281465902,282.53424657535396,1032301.0373339189,30.517305495348992,-30.517305495348992,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13377.242604240664,4550.0,6353.7727812722,186.32601266936194,460.7503309282673,156.71495746507884,218.84202882634034,282.53424657535396,1006189.8753769698,29.3337695553825,-29.3337695553825,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
6,0.5,1503.9,12916.492273312397,4287.915042534922,6134.930752445859,150.2085779081629,696.9099475078748,227.50396005905893,249.9788428264199,282.53424657535396,965027.9910792295,27.70407439437193,-27.70407439437193,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12219.582325804522,3938.1410824758623,5884.951909619439,129.33431048040845,732.5400655134105,232.5204394668412,267.4245122813147,282.53424657535396,941392.0811675028,26.079988166437868,-26.079988166437868,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11487.042260291111,3645.905643009021,5617.5273973381245,118.26203502628458,663.657319744102,207.62615031189162,246.77582286294103,282.53424657535396,928916.0946647435,24.512799910142352,-24.512799910142352,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
9,0.75,1281.8,10823.38494054701,3309.4094926971293,5370.751574475184,111.96945985204233,604.101773902634,182.44809982101614,228.8419945514499,282.53424657535396,921825.7650150955,34.22483307533261,-34.22483307533261,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year2/flexible/3mpd_30vessels,0,11,midfront_primary,run_all_cases.py
