month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,242.6407077400244,308.318109445015,41.10908125933534,92.49543283350451,282.5643600727215,924769.6975593242,26.576183299709857,-26.576183299709857,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14691.681890554984,2045.2849187406648,4407.504567166496,259.20968397643907,142.69849820614763,19.86560071761467,42.80954946184429,282.5643600727215,934537.72169763,26.922136497727543,-26.922136497727543,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14548.983392348837,2506.0393180230503,4364.695017704651,282.5643600727215,236.1075537779022,40.66915172649321,70.83226613337067,282.5643600727215,948306.1668082837,29.105373146389574,-29.105373146389574,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
3,0.25,1136.0,14312.875838570935,4550.0,4293.862751571281,282.5643600727215,335.48454970359387,106.64905630200454,100.64536491107815,282.5643600727215,948306.1668082837,27.16476808649403,-27.16476808649403,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,13977.391288867342,3442.1509436979954,4193.2173866602025,264.45064036892427,589.04089728519,145.06052227942135,176.71226918555698,282.5643600727215,1056323.0878377724,30.536610136179874,-30.536610136179874,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13388.350391582153,4550.0,6357.105117474646,271.83247590842205,413.7393064469996,140.60834899551685,196.4531988921014,282.5643600727215,1063704.062515116,29.46050124910714,-29.46050124910714,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
6,0.5,1503.9,12974.611085135153,4304.021651004483,6160.651918582545,228.18592206741152,650.7677785353887,212.29263823514518,233.354989817705,282.5643600727215,1020259.9332156379,27.928753012250077,-27.928753012250077,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12323.843306599765,3969.4590127693373,5927.296928764839,205.52754062567607,687.5466542054008,218.1213822621115,250.62375103645198,282.5643600727215,998218.4592451422,26.400371493364176,-26.400371493364176,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11636.296652394365,3691.6226305072255,5676.673177728388,199.8722123723102,615.6385590015163,192.5236556525637,228.28690137255012,282.5643600727215,992717.1055490846,24.935698582947747,-24.935698582947747,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
9,0.75,1281.8,11020.658093392849,3370.228974854662,5448.386276355837,203.3099699002786,513.3078167184261,156.97473438187703,253.7688076750643,282.5643600727215,996061.2651160173,34.76290391951419,-34.76290391951419,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,19307.350276674424,3156.0002404727848,5194.617468680773,209.61939308929087,426.13806133701877,69.65698579980841,114.65189090008677,282.5643600727215,905603.2056185458,33.93796090658915,-33.93796090658915,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,18881.212215337404,3040.4512546729766,5079.965577780686,149.78676145484656,339.3424411075168,54.64448675551856,91.29964221820224,282.5643600727215,871847.1487188414,35.29402324090428,-35.29402324090428,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
12,1.0,902.98,18541.869774229886,4550.0,4988.665935562483,126.10722679508108,320.6903800620932,78.69439528210296,86.28132946450903,282.5643600727215,858003.4742699561,34.78250632673752,-34.78250632673752,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year2/baseline/3mpd_30vessels,0,45,midfront_primary,run_all_cases.py
