month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,309.99742926641335,261.3250481335486,34.843339751139816,78.3975144400646,339.0410958903957,1016122.9568754241,28.69796211483541,-28.69796211483541,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14738.674951866451,2051.5506602488604,4421.602485559935,311.3383815831543,106.47962593379317,14.821437313797437,31.943887780137956,339.0410958903957,1017150.221790101,29.140875224893016,-29.140875224893016,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14632.195325932658,2517.3492229350627,4389.658597779798,296.15603339431215,226.90748209124658,39.037571669659386,68.07224462737398,339.0410958903957,1005519.462499039,31.491809700755102,-31.491809700755102,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
3,0.25,1136.0,14405.287843841412,4550.0,4321.586353152424,302.62976797280146,323.49014188178774,102.17637866857318,97.04704256453633,339.0410958903957,1010478.8039434652,29.430072565267558,-29.430072565267558,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14081.797701959624,3446.623621331427,4224.5393105878875,339.0410958903957,541.3298266570911,132.49445894453785,162.39894799712735,339.0410958903957,1074425.6567387164,33.137415542174445,-33.137415542174445,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13540.467875302533,4550.0,6402.74036259076,339.0410958903957,377.9071570865681,126.9880465415946,178.69703102382894,339.0410958903957,1074425.6567387164,32.070010685986674,-32.070010685986674,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
6,0.5,1503.9,13162.560718215966,4317.641953458406,6224.043331566931,339.0410958903957,547.2646719200304,179.51620187837102,258.779359486799,339.0410958903957,1074425.6567387164,30.571202100602545,-30.571202100602545,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12615.296046295935,4015.855751580034,5965.263972080132,339.0410958903957,571.0042835689977,181.7690863482099,270.00486299944464,339.0410958903957,1074425.6567387164,29.106672516223515,-29.106672516223515,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,12044.291762726936,3774.371665231824,5695.259109080687,339.0410958903957,502.33075367137315,157.41755518570318,237.53192441516552,339.0410958903957,1074425.6567387164,27.718370650727824,-27.718370650727824,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
9,0.75,1281.8,11541.961009055563,3488.0841100461207,5457.727184665522,339.0410958903957,444.1069172333624,134.21309255401954,210.00022380779603,339.0410958903957,1074425.6567387164,38.48009322543484,-38.48009322543484,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,19897.854091822202,3296.6170174921012,5247.726960857726,329.65433265550496,343.08692935694484,56.84161742155171,90.48345217509083,339.0410958903957,1031181.5439189099,37.75451541228579,-37.75451541228579,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,19554.767162465258,3193.8834000705497,5157.243508682635,322.035607024818,219.35795403911496,35.82777142055437,57.851999727083914,339.0410958903957,1025345.0578356644,39.21419262230573,-39.21419262230573,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
12,1.0,902.98,19335.409208426143,4550.0,5099.391508955551,339.0410958903957,181.936368944322,42.81318640703581,47.98268115063069,339.0410958903957,1038372.4726441146,38.90312993790527,-38.90312993790527,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
13,1.0833333333333333,807.26,19153.47283948182,4550.0,5051.40882780492,226.65053321999414,320.4239644125746,76.1182606567268,84.50647337110895,339.0410958903957,954331.8926476359,38.355290387766104,-38.355290387766104,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
14,1.1666666666666667,1001.5,18833.048875069246,4550.0,4966.9023544338115,124.71569745541044,508.93677368790117,122.95737857641153,134.22358091125008,339.0410958903957,891869.5370390309,37.14885176373138,-37.14885176373138,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
15,1.25,1136.0,18324.112101381346,4301.432621423589,4832.678773522562,86.0031749711797,594.4457982955463,139.54119764765545,156.77515917488847,339.0410958903957,870185.3491124916,36.0505219098235,-36.0505219098235,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
16,1.3333333333333333,1356.8,17729.6663030858,4240.833423775934,4675.903614347673,66.5560746247445,671.3213005944249,160.57616432171997,177.0497900060145,339.0410958903957,870174.8315286203,37.01361712232174,-37.01361712232174,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
17,1.4166666666666667,1331.0,17058.345002491376,4188.867259454213,6111.053824341659,63.19959270399264,535.4662912640304,131.48973219205496,191.8277140342268,339.0410958903957,868182.5845722,35.64354791285219,-35.64354791285219,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
18,1.5,1503.9,16522.878711227346,3903.4875272621584,5919.226110307432,59.87702714872541,853.683677608105,202.3844705032571,223.51215321634132,339.0410958903957,866210.4687463813,33.898389613703515,-33.898389613703515,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
19,1.5833333333333333,1526.9,15669.19503361924,3690.7660567589014,5695.71395709109,58.20020607030703,749.5390128884709,176.54851707761082,272.45559251342473,339.0410958903957,865215.1880421158,32.05393244766309,-32.05393244766309,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
20,1.6666666666666667,1405.5,14919.65602073077,3349.4475396812904,5423.258364577666,57.33983154865974,716.5843744572916,160.87246024070672,260.47666228372015,339.0410958903957,864704.5109216654,32.11882741475697,-32.11882741475697,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
21,1.75,1281.8,14203.071646273478,4374.475079440584,5162.781702293945,56.842227920611435,585.7286662405949,180.40150170302937,212.91093334514,339.0410958903957,864409.1572338191,39.862883342666414,-39.862883342666414,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
22,1.8333333333333333,1019.0,20000.0,4514.403577737554,4949.870768948806,57.62341805888218,528.6842658784999,119.33470706877262,130.84593968375725,339.0410958903957,854873.2426622934,38.76886963999308,-38.76886963999308,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
23,1.9166666666666667,915.54,19471.3157341215,4365.303870668781,4819.0248292650485,57.25424538618088,431.74936246464375,96.79454582634663,106.85517743880112,339.0410958903957,854674.0580364217,38.29005894475477,-38.29005894475477,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
24,2.0,902.98,19039.566371656856,4550.0,4712.169651826247,56.72905117343232,440.70211283829326,105.31724169933072,109.0709253076123,339.0410958903957,854390.6930408198,37.546258563768355,-37.546258563768355,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
25,2.0833333333333335,807.26,18598.86425881856,4550.0,4603.098726518635,56.90356976330402,351.73142532695937,86.04708131459445,87.05125503733079,339.0410958903957,854484.8533690394,36.95261954879253,-36.95261954879253,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
26,2.1666666666666665,1001.5,18247.132833491603,4550.0,4516.0474714813045,57.125717051915416,454.74070382554487,113.39152409788815,112.54538586586355,339.0410958903957,854604.7114404581,36.18512536416725,-36.18512536416725,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
27,2.25,1136.0,17792.39212966606,4550.0,4403.502085615441,57.272183172866946,625.6267453527803,159.9898243367109,154.83857695471525,339.0410958903957,854683.7362482564,33.574897725576164,-33.574897725576164,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
28,2.3333333333333335,1356.8,17166.76538431328,3401.140175663289,4248.663508660726,57.36198415764646,782.6065203863553,155.05276728802696,193.69005694245786,339.0410958903957,864717.6596496706,33.96280317512014,-33.96280317512014,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
29,2.4166666666666665,1331.0,16384.158863926925,3317.953408375262,5401.173451718268,58.16916829452444,671.332443276346,135.95142642481517,221.31029124019926,339.0410958903957,865196.7655045312,34.421990331836135,-34.421990331836135,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
30,2.5,1503.9,15712.82642065058,4550.0,5179.8631604780685,58.74386957093833,799.8079131225925,231.6022532983038,263.6632922513394,339.0410958903957,865537.880664934,32.58350045264432,-32.58350045264432,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
31,2.5833333333333335,1526.9,14913.018507527986,4254.568746701697,4916.199868226729,58.64300381536803,746.3636211339158,212.93176391811733,246.04493946115323,339.0410958903957,865478.0115819816,30.790606953209686,-30.790606953209686,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_36vessels,0,130,midfront_primary,run_all_cases.py
