month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,328.0136993771827,248.7555574170559,33.167407655607455,74.62666722511678,339.07723208726753,1032288.2435367397,28.723741022854842,-28.723741022854842,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14751.244442582944,2053.226592344393,4425.373332774883,339.07723208726753,87.20606414864896,12.13821726164445,26.16181924459469,339.07723208726753,1039103.85156566,29.204206140815057,-29.204206140815057,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14664.038378434294,2521.7083750827483,4399.211513530288,339.07723208726753,197.76014055239634,34.00791717934427,59.328042165718905,339.07723208726753,1039103.85156566,31.600624507871764,-31.600624507871764,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14466.278237881897,4550.0,4339.883471364569,339.07723208726753,301.18222230721,94.72921016473217,90.354666692163,339.07723208726753,1039103.85156566,29.588099579631308,-29.588099579631308,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,14165.096015574687,3454.070789835268,4249.528804672406,339.07723208726753,541.6267496316536,132.07232290124466,162.48802488949607,339.07723208726753,1101157.3434801437,33.28502562662291,-33.28502562662291,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13623.469265943033,4550.0,6427.64077978291,339.07723208726753,378.5359880798512,126.4243866332164,178.59572375444026,339.07723208726753,1101157.3434801437,32.217617474869016,-32.217617474869016,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
6,0.5,1503.9,13244.933277863182,4318.205613366784,6249.04505602847,339.07723208726753,548.1731931361027,178.71925135733136,258.63165261389304,339.07723208726753,1101157.3434801437,30.71878450177538,-30.71878450177538,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12696.760084727079,4017.216362009452,5990.413403414577,339.07723208726753,571.9383395273533,180.95955505795385,269.8442021561582,339.07723208726753,1101157.3434801437,29.254232205647632,-29.254232205647632,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,12124.821745199726,3776.541806951498,5720.569201258419,339.07723208726753,503.14302903891155,156.7149376685835,237.38613038887652,339.07723208726753,1101157.3434801437,27.86591135531976,-27.86591135531976,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
9,0.75,1281.8,11621.678716160815,3490.956869282915,5483.1830708695425,339.07723208726753,444.8079811797317,133.6128381566733,209.86327808226198,339.07723208726753,1101157.3434801437,38.628208982593456,-38.628208982593456,0.0,pers87_sev0.83n_4,basetariff_baseline/3mpd_36vessels,0,107,midfront_secondary,run_all_cases.py
