month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,620.0171554460454,45.032216921213816,6.004295589495176,13.509665076364147,904.1168453278588,1568139.1558985065,123.64271917139303,-123.64271917139303,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14954.967783078786,2080.389704410505,4486.490334923636,599.8253276704244,0.0,0.0,0.0,904.1168453278588,1554049.955602362,126.40387444850955,-126.40387444850955,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14954.967783078786,2561.009704410505,4486.490334923636,499.07540211851847,89.10661043385475,15.259337054970786,26.73198313015643,904.1168453278588,1484449.6179432448,137.16510516485,-137.16510516485,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14865.86117264493,4550.0,4459.758351793479,390.94532248702757,270.4725835179736,82.78365045351912,81.14177505539206,904.1168453278588,1423723.8418198924,128.9176143853514,-128.9176143853514,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,14595.388589126957,3466.0163495464813,4378.616576738087,345.0456593520345,539.9889700812367,128.2330091759678,161.99669102437105,904.1168453278588,1471677.616423047,144.5589023170956,-144.5589023170956,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,14055.39961904572,4550.0,6557.2198857137155,344.47045763107167,378.80993213415655,122.62797486560781,176.72496600737696,904.1168453278588,1471203.3262402148,140.05751675865451,-140.05751675865451,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
6,0.5,1503.9,13676.589686911564,4322.002025134392,6380.494919706339,404.559633693772,516.1404510050972,163.10791838938007,240.7933264711867,904.1168453278588,1513306.7616955694,134.069450428831,-134.069450428831,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,13160.449235906466,4036.624106745012,6139.701593235152,474.86151687881653,500.187506623776,153.41945483300555,233.35085119704817,904.1168453278588,1563338.9919183485,128.6308281651676,-128.6308281651676,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,12660.26172928269,3823.489651912006,5906.350742038104,543.1592283123932,391.94165273974215,118.36918425924205,182.85126492611442,904.1168453278588,1620595.7802130263,123.90826506710738,-123.90826506710738,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
9,0.75,1281.8,12268.320076542948,3576.250467652764,5723.499477111989,601.0682459744186,299.3653124028171,87.26584665219079,139.66192586375766,904.1168453278588,1670665.3913658618,166.69403931867166,-166.69403931867166,0.0,pers87_sev0.83n_4,basetariff_baseline/8mpd_36vessels,0,187,midfront_secondary,run_all_cases.py
