month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,282.53424657535714,280.48540806144655,37.39805440819288,84.14562241843397,282.53424657535714,856661.7691933622,26.625317169608596,-26.625317169608596,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14719.514591938554,2048.9959455918074,4415.854377581566,278.6903288261602,129.16388055203535,17.979958912026174,38.7491641656106,282.53424657535714,853918.0329890582,26.995741290806027,-26.995741290806027,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14590.350711386518,2511.635986679781,4377.105213415955,262.17106886572185,249.97714513707388,43.03197407611081,74.99314354112217,282.53424657535714,842126.8099247155,29.149199822030063,-29.149199822030063,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14340.373566249444,4550.0,4302.112069874834,237.6778165700876,363.3652355453069,115.29070802048504,109.00957066359209,282.53424657535714,824643.8595939684,27.152253091470634,-27.152253091470634,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13977.008330704137,3433.509291979515,4193.102499211242,202.31037471736798,629.4771637942691,154.6336411797539,188.84314913828078,282.53424657535714,978190.1947817185,30.468760288571968,-30.468760288571968,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13347.531166909868,4550.0,6344.859350072961,182.61692976139298,462.501628017553,157.6607974287322,219.85397466058257,282.53424657535714,959722.3047691644,29.280562631878286,-29.280562631878286,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12885.029538892315,4286.9692025712675,6125.005375412378,154.12305566898416,694.1833605130332,227.08888460853962,249.20602751861833,282.53424657535714,932133.9478746555,27.65578733569014,-27.65578733569014,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12190.84617837928,3937.6103179627275,5875.79934789376,136.75739634096996,727.7139808683615,231.472597857598,265.87535269901736,282.53424657535714,915480.2447158034,26.04103072493215,-26.04103072493215,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11463.132197510919,3646.4227201051294,5609.923995194742,128.49845423615886,657.2202236278806,206.04406329359358,244.55858682893026,282.53424657535714,907776.9429643071,24.486707990361506,-24.486707990361506,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
9,0.75,1281.8,10805.911973883038,3311.5086568115357,5365.365408365812,126.3553698209381,595.2371313175877,180.15204497701805,225.61678207989019,282.53424657535714,905778.0397488751,34.216821915367454,-34.216821915367454,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day5_year5/flexible/3mpd_30vessels,0,48,midfront_secondary,run_all_cases.py
