month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,190.81592258622646,344.4749361283307,45.92999148377743,103.34248083849921,282.5342465753573,844422.962907491,26.510042085134614,-26.510042085134614,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14655.52506387167,2040.4640085162227,4396.657519161501,208.4435725688287,177.97020632987926,24.778491321305857,53.39106189896378,282.5342465753573,852432.2731615093,26.792177406360302,-26.792177406360302,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14477.55485754179,2496.305517194917,4343.266457262537,221.3996660889092,277.61917498206935,47.86873785015048,83.2857524946208,282.5342465753573,858319.0120509709,28.919739832358147,-28.919739832358147,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
3,0.25,1136.0,14199.93568255972,4550.0,4259.980704767916,233.05363716065273,365.5152592894827,117.11985652229039,109.6545777868448,282.5342465753573,863614.1177568972,26.91698125693821,-26.91698125693821,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,13834.420423270238,3431.68014347771,4150.326126981071,240.75493414069896,603.667271036743,149.74194248135163,181.10018131102288,282.5342465753573,851073.4421411868,30.277957911481543,-30.277957911481543,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13230.753152233494,4550.0,6309.825945670047,247.5665625804488,425.67333213900343,146.3872569420215,203.00617845455716,282.5342465753573,859942.1286129446,29.171391428258932,-29.171391428258932,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
6,0.5,1503.9,12805.07982009449,4298.242743057978,6106.81976721549,247.94092636744503,637.062015043044,210.15132541992827,229.44706186416644,282.5342465753573,860429.5473091663,27.664530006915356,-27.664530006915356,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12168.017805051446,3965.8214176380498,5877.372705351324,246.03275204761061,661.449427224793,212.19224392610653,242.14490506564974,282.5342465753573,857945.1194038924,26.18711482710915,-26.18711482710915,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11506.568377826654,3693.914173711943,5635.227800285674,241.9981984562981,549.117207573588,176.2812134323161,268.9247090989249,282.5342465753573,852692.1624683598,24.77544289587115,-24.77544289587115,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
9,0.75,1281.8,10957.451170253065,3388.762960279627,5366.303091186749,235.4583828102062,495.7754948016626,153.32631716025045,242.80113403666277,282.5342465753573,844177.3741088212,34.64268164478892,-34.64268164478892,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,19261.675675451403,3178.1826431193767,5123.501957150086,226.18891398165454,415.0101470429626,68.47680691308564,110.3904632410406,282.5342465753573,860495.0577685941,33.83859505939703,-33.83859505939703,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,18846.66552840844,3063.8138362062914,5013.111493909046,209.50827153382028,297.8979435792042,48.42786857651858,79.23924806315014,282.5342465753573,852916.0304601945,35.23249007387981,-35.23249007387981,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
12,1.0,902.98,18548.76758482924,4550.0,4933.872245845896,183.2578970457199,283.5420871479518,69.55268001623719,75.4206675947941,282.5342465753573,841895.9603673746,34.78133200351046,-34.78133200351046,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
13,1.0833333333333333,807.26,18265.225497681287,4550.0,4858.451578251102,194.1881695416539,338.9284089743745,84.42952215559406,90.153130806117,282.5342465753573,845955.179178284,34.2420459718518,-34.2420459718518,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
14,1.1666666666666667,1001.5,17926.297088706913,4550.0,4768.298447444985,199.4770735442376,454.8960705917367,115.46038264066851,120.99990401909967,282.5342465753573,848358.2489636622,33.21525151915597,-33.21525151915597,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
15,1.25,1136.0,17471.401018115175,4308.929617359332,4647.298543425885,205.04187614867303,510.18916049061687,125.82672573392021,135.70756803998447,282.5342465753573,850886.6762131981,32.34453738526861,-32.34453738526861,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
16,1.3333333333333333,1356.8,16961.21185762456,4262.044891625412,4511.5909753859005,206.7509015827309,572.5735837708214,143.877356068345,152.3014885356537,282.5342465753573,836261.2121857321,33.415435813528944,-33.415435813528944,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
17,1.4166666666666667,1331.0,16388.63827385374,4226.777535557067,5971.489486850247,209.78539455783047,439.01139391790184,113.22499567436252,159.9615465044841,282.5342465753573,837096.551342287,32.326903488498154,-32.326903488498154,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,12,midfront_primary,run_all_cases.py
