month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,403.5674038191855,196.0436708422256,26.13915611229675,58.813101252667686,678.1162755010279,1292753.743730061,53.25478919762832,-53.25478919762832,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14803.956329157774,2060.2548438877034,4441.186898747333,490.9983322777764,0.0,0.0,0.0,678.1162755010279,1347139.824722393,54.45614280284684,-54.45614280284684,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14803.956329157774,2540.8748438877033,4441.186898747333,547.7885967940691,55.98177841857877,9.608424216957603,16.794533525573634,678.1162755010279,1382115.8094480156,59.29622366694349,-59.29622366694349,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
3,0.25,1136.0,14747.974550739196,4550.0,4424.392365221759,607.120923923359,135.6668387355241,41.855518133891486,40.70005162065723,678.1162755010279,1419019.7634146304,56.248165935838244,-56.248165935838244,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14612.307712003672,3506.9444818661086,4383.692313601102,677.2121318945761,323.41065362831637,77.61834950867004,97.02319608849493,678.1162755010279,1585402.4536070807,63.655009251585625,-63.655009251585625,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,14288.897058375356,4550.0,6627.2691175126065,645.3110862219668,211.71301123224097,67.41557428619497,98.19366011126964,678.1162755010279,1560722.9037146508,62.44847587907039,-62.44847587907039,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
6,0.5,1503.9,14077.184047143115,4377.214425713805,6529.075457401337,596.780543849037,410.0977788156523,127.51740031056603,190.20560744486912,678.1162755010279,1522866.6723304281,60.32359628352666,-60.32359628352666,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,13667.086268327463,4127.427025403239,6338.869849956468,506.0461755225009,484.6367977427736,146.35914175386253,224.77721476818238,678.1162755010279,1451419.4193875499,58.03524999194309,-58.03524999194309,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,13182.449470584688,3921.3528836493765,6114.092635188285,404.3922796347161,472.34526089704246,140.50745690547157,219.0763323129662,678.1162755010279,1372385.4211233095,55.633644976032876,-55.633644976032876,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
9,0.75,1281.8,12710.104209687646,3651.9754267439052,5895.0163028753195,312.34441996667056,465.4223481470339,133.72911428962905,215.86544726817027,678.1162755010279,1299264.730322547,72.83845044220921,-72.83845044220921,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,20000.0,3460.992312454276,5679.150855607149,598.1235441706852,152.32786408837242,26.360278329121837,43.25464598351449,678.1162755010279,1413423.5074732567,72.16897291599622,-72.16897291599622,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,19847.672135911627,3388.7400341251546,5635.896209623635,628.8456085834175,4.281120751951876,0.7309474473237492,1.2156565290702508,678.1162755010279,1432434.7077092263,75.0579086102995,-75.0579086102995,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
12,1.0,902.98,19843.391015159676,4550.0,5634.680553094564,678.1162755010279,0.0,0.0,0.0,678.1162755010279,1462821.4113278615,75.0579086102995,-75.0579086102995,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
13,1.0833333333333333,807.26,19843.391015159676,4550.0,5634.680553094564,678.1162755010279,19.549247322198948,4.48255417877172,5.551156232817096,678.1162755010279,1462821.4113278615,74.99516785813925,-74.99516785813925,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
14,1.1666666666666667,1001.5,19823.841767837475,4550.0,5629.1293968617465,678.1162755010279,140.54845571689103,32.25890727948515,39.90979412694225,678.1162755010279,1462821.4113278615,74.14948821527497,-74.14948821527497,0.0,pers87_sev0.83n_4,basetariff_baseline/6mpd_36vessels,0,59,midfront_primary,run_all_cases.py
