month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,282.56436007272157,280.4643986447784,37.395253152637125,84.13931959343353,282.56436007272157,870273.3961561653,26.626362766415934,-26.626362766415934,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14719.535601355221,2048.9987468473632,4415.860680406567,282.56436007272157,126.47209140342359,17.605253576948524,37.941627421027086,282.56436007272157,870273.3961561653,27.00167012225629,-27.00167012225629,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14593.063509951797,2512.0134932704145,4377.91905298554,282.56436007272157,236.1253424120469,40.64602650688512,70.83760272361408,282.56436007272157,870273.3961561653,29.17736884983233,-29.17736884983233,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
3,0.25,1136.0,14356.938167539749,4550.0,4307.081450261925,251.42148252078167,354.94759741231354,112.489971704237,106.48427922369407,282.56436007272157,859766.3422051182,27.19762075324633,-27.19762075324633,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14001.990570127435,3436.310028295763,4200.597171038231,178.0342399775735,645.2826963576857,158.36258348226158,193.58480890730576,282.56436007272157,1018085.835537807,30.484907800376973,-30.484907800376973,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13356.707873769748,4550.0,6347.612362130925,139.27854376713051,486.45815301065943,165.71333423748848,231.1832986760035,282.56436007272157,967182.3417377087,29.242193774764704,-29.242193774764704,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
6,0.5,1503.9,12870.24972075909,4278.916665762512,6116.429063454922,96.93699676399818,728.2358289755695,238.06383107918845,261.3646712378399,282.56436007272157,920656.2032839463,27.545480643835344,-27.545480643835344,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12142.01389178352,3918.582834683323,5855.064392217082,79.40022303194864,813.0968760419937,254.94858274994914,214.37364565783156,282.56436007272157,892585.9639730689,25.858571506331177,-25.858571506331177,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11328.917015741525,3603.9192519333737,5640.69074655925,83.40162134396651,680.9778733298942,213.4891976050429,258.4526354505305,282.56436007272157,899231.772880539,24.247508378666403,-24.247508378666403,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
9,0.75,1281.8,10647.939142411631,3261.560054328331,5382.23811110872,111.16678762266487,601.5292333443307,181.96500640732538,232.7003006915005,282.56436007272157,936292.316428547,33.958900269617565,-33.958900269617565,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,18846.4099090673,3022.3410479210056,5149.53781041722,159.71311420891453,460.62456114327625,73.86895040174898,125.85970513529644,282.56436007272157,829110.0628647194,33.07123076968704,-33.07123076968704,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,18385.785347924026,2902.580097519257,5023.678105281923,184.22428820472444,315.0349656638187,49.73484700569024,86.07923074562963,282.56436007272157,837316.2967157846,34.637694565461864,-34.637694565461864,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day10_year5/baseline/3mpd_30vessels,0,19,midfront_primary,run_all_cases.py
