month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,193.2557619213364,342.7727226466363,45.70302968621817,102.8318167939909,282.56436007272157,896132.2795628647,26.51411206875536,-26.51411206875536,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14657.227277353364,2040.6909703137821,4397.168183206009,190.08963040911922,190.72292422571027,26.55390012956974,57.21687726771309,282.56436007272157,894299.3161933464,26.773189261607584,-26.773189261607584,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14466.504353127653,2494.7570701842124,4339.951305938296,203.36751557018658,289.86087647236184,49.98667634540726,86.95826294170855,282.56436007272157,901986.2606651713,28.882776089962398,-28.882776089962398,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14176.643476655292,4550.0,4252.993042996588,203.95239378153633,383.3497437516545,123.0362699705522,115.00492312549638,282.56436007272157,902324.8632572925,26.843364775754004,-26.843364775754004,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13793.293732903638,3425.763730029448,4137.988119871092,173.42096405782078,647.0333056367089,160.70006725686403,194.10999169101268,282.56436007272157,977339.1016401467,30.141046903704325,-30.141046903704325,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13146.260427266929,4550.0,6284.47812818008,179.3920643499078,462.2655492122296,159.99289383870186,220.98282241616684,282.56436007272157,983681.3996513856,28.94875098755826,-28.94875098755826,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12683.994878054698,4284.637106161298,6063.495305763913,150.9250803456579,693.3008727310746,230.07424994578562,250.30112521499277,282.56436007272157,953444.7452318668,27.319894705585423,-27.319894705585423,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,11990.694005323623,3932.292856215512,5813.1941805489205,139.91400654349363,722.9363334412225,233.27396425240414,265.6950234746859,282.56436007272157,941825.5946850685,25.70904447577461,-25.70904447577461,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11267.7576718824,3639.3038919631076,5547.499157074235,141.14702894358697,647.1031650576798,205.80667751246247,242.26445646542277,282.56436007272157,943067.1765560053,24.170560723735928,-24.170560723735928,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
9,0.75,1281.8,10620.65450682472,3304.627214450645,5305.234700608812,149.69630114029792,539.9461069342376,168.0047682715763,269.71415190329657,282.56436007272157,952139.578088596,33.930379808282204,-33.930379808282204,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day1_year2/baseline/3mpd_30vessels,0,46,midfront_secondary,run_all_cases.py
