month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,213.67452224714077,328.52707597396187,43.80361012986158,98.55812279218857,282.5342465753559,888151.4139192249,26.538771644204807,-26.538771644204807,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14671.472924026039,2042.5903898701386,4401.441877207812,227.90003933372594,164.45225873649832,22.89535652126136,49.3356776209495,282.5342465753559,905961.9069939565,26.845360594236585,-26.845360594236585,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14507.02066528954,2500.315033348877,4352.106199586862,244.66813424028493,261.82949396730896,45.126855130699965,78.54884819019269,282.5342465753559,929503.7693145184,28.993682302233143,-28.993682302233143,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14245.19117132223,4550.0,4273.557351396669,254.67503319629836,352.3935850971804,112.55663703692824,105.7180755291541,282.5342465753559,944797.1339761118,27.018098321224482,-27.018098321224482,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13892.79758622505,3436.243362963072,4167.839275867515,251.11608282327566,597.2496655263863,147.72368102676782,179.17489965791586,282.5342465753559,882643.1741565999,30.383825406150237,-30.383825406150237,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13295.547920698664,4550.0,6329.264376209599,256.2656248002105,421.4832539913021,144.23992279963508,200.6445285720776,282.5342465753559,890070.6623561899,29.28819223579072,-29.28819223579072,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12874.064666707362,4300.390077200365,6128.619847637521,244.40326710117358,639.9763723753903,210.14361720272137,230.07807201861638,282.5342465753559,872960.88400628,27.77688454945557,-27.77688454945557,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12234.088294331972,3967.9764599976434,5898.5417756189045,235.35213998020848,668.6297658906597,213.51230164916973,244.32512071629884,282.5342465753559,859997.0353606062,26.28604556939579,-26.28604556939579,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11565.458528441312,3694.7491583484734,5654.216654902606,228.49322102803615,557.3184320304922,178.0432485761778,272.46642687980875,282.5342465753559,856819.9890494975,24.85740006790465,-24.85740006790465,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
9,0.75,1281.8,11008.14009641082,3387.835909772296,5381.750228022797,221.73321020900528,504.0660936520367,155.13003995377974,246.43198493948114,282.5342465753559,853688.7569143148,34.707388496894076,-34.707388496894076,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year1/flexible/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
