month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,237.84243184385608,311.6657437756086,41.55543250341448,93.49972313268258,282.56436007272157,922043.7353307558,26.570152415471817,-26.570152415471817,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14688.33425622439,2044.8385674965857,4406.500276867318,256.0247510367817,144.9113304500271,20.173851724942047,43.47339913500814,282.56436007272157,932734.3764199235,26.912102516902774,-26.912102516902774,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14543.422925774363,2505.2847157716437,4363.026877732309,282.56436007272157,236.10531331597744,40.672064326390235,70.83159399479324,282.56436007272157,948338.8453460026,29.096291275135105,-29.096291275135105,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14307.317612458386,4550.0,4292.195283737516,282.56436007272157,335.4589431354236,106.68234483989421,100.63768294062709,282.56436007272157,948338.8453460026,27.155686215240483,-27.155686215240483,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13971.858669322963,3442.117655160106,4191.557600796888,268.1236307377552,586.6294105494354,144.52246468266236,175.98882316483062,282.56436007272157,1033404.8113472724,30.531510356904608,-30.531510356904608,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13385.229258773526,4550.0,6356.168777632058,277.8059096804963,410.4204199293602,139.5129567507832,194.89404390647465,282.56436007272157,1042301.9701904398,29.462909393174527,-29.462909393174527,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12974.808838844167,4305.117043249217,6161.274733725583,238.9213562532284,644.3558943982445,210.2484362959646,231.0756417543927,282.56436007272157,1006570.5013457618,27.944654369764013,-27.944654369764013,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12330.452944445922,3972.5986069532523,5930.199091971191,220.18936822967402,678.8076359005735,215.40075794619747,247.42156612210192,282.56436007272157,989947.8917773236,26.43470109196032,-26.43470109196032,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11651.645308545349,3697.482849007055,5682.777525849089,217.42436612184815,605.2233211619848,189.3146323661247,224.359008838846,282.56436007272157,987513.9717831793,24.992089232144743,-24.992089232144743,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
9,0.75,1281.8,11046.421987383364,3379.29821664093,5458.418517010243,224.08529005166332,501.80540555410124,153.51125586425619,247.959377320616,282.56436007272157,993377.31484768,34.84540677097753,-34.84540677097753,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
10,0.8333333333333334,1019.0,19344.616581829265,3168.532960776674,5210.459139689627,235.42026401092045,407.94667591537063,66.81923538827263,109.88015590993146,282.56436007272157,920619.8571942843,34.052892503140754,-34.052892503140754,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
11,0.9166666666666666,915.54,18936.669905913895,3055.8217253884013,5100.578983779696,177.11259986868706,320.09111594215153,51.65329443137054,86.21632140079991,282.56436007272157,886668.9803942564,35.420221780988975,-35.420221780988975,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
12,1.0,902.98,18616.578789971743,4550.0,5014.362662378896,133.512742884045,315.9431684600657,77.21834568592509,85.09907460619104,282.56436007272157,861151.9000469907,34.916157528310606,-34.916157528310606,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
13,1.0833333333333333,807.26,18300.63562151168,4550.0,4929.263587772705,104.76489123296837,397.19660520104634,98.75310295454524,106.9846317743756,282.56436007272157,844229.7352508048,34.28245935106276,-34.28245935106276,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
14,1.1666666666666667,1001.5,17903.439016310633,4550.0,4822.278955998329,81.62353820406858,531.1552191012765,134.98838098697473,143.0662920742359,282.56436007272157,830776.7871942963,33.107497614540875,-33.107497614540875,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
15,1.25,1136.0,17372.283797209355,4289.401619013026,4679.212663924093,69.05153008016327,598.6531548359919,147.8138304414101,161.24681452974346,282.56436007272157,823545.3463726088,32.065826206769295,-32.065826206769295,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
16,1.3333333333333333,1356.8,16773.630642373362,4220.529788571616,4517.96584939435,55.76337516628352,670.4553416897838,168.69792842346223,180.58668405672404,282.56436007272157,833043.4547224154,32.94699110856275,-32.94699110856275,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour8_day5_year2/baseline/3mpd_30vessels,0,18,midfront_secondary,run_all_cases.py
