month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,245.01115087014068,306.6643119200678,40.88857492267571,91.99929357602035,282.5342465753559,965493.4288565032,26.578156713125974,-26.578156713125974,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14693.335688079933,2045.5054250773246,4408.00070642398,258.027897374119,143.5196976592585,19.97982802541097,43.055909297777546,282.5342465753559,976400.6878892303,26.922611503146033,-26.922611503146033,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14549.815990420675,2506.1455970519137,4364.9447971262025,247.02534859414175,260.2472812746682,44.82651729345913,78.07418438240046,282.5342465753559,967181.2066980778,29.06619029724969,-29.06619029724969,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
3,0.25,1136.0,14289.568709146008,4550.0,4286.870612743802,257.1418346048901,351.0853620222504,111.79052564258308,105.32560860667512,282.5342465753559,975658.2200121551,27.093706686240935,-27.093706686240935,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,13938.483347123758,3437.0094743574173,4181.545004137127,282.5342465753559,577.2269590417542,142.33503586245058,173.16808771252624,282.5342465753559,1029776.5593014942,30.491185783927286,-30.491185783927286,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13361.256388082003,4550.0,6348.9769164246,282.5342465753559,407.60752322035614,138.80537703826283,193.68618344869097,282.5342465753559,1029776.5593014942,29.428568018371934,-29.428568018371934,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
6,0.5,1503.9,12953.648864861647,4305.824622961737,6155.290732975909,282.5342465753559,576.4982705164964,191.62943771143355,273.93937407957753,282.5342465753559,1029776.5593014942,27.965184799993768,-27.965184799993768,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12377.15059434515,3991.925185250303,5881.3513588963315,282.5342465753559,643.5407316567491,204.42622580075565,231.31812444984627,282.5342465753559,1029776.5593014942,26.53364608932135,-26.53364608932135,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11733.609862688401,3727.783959449547,5650.033234446485,282.5342465753559,530.109380340863,168.4164777859452,255.26122411329808,282.5342465753559,1029776.5593014942,25.17292140788412,-25.17292140788412,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
9,0.75,1281.8,11203.50048234754,3430.4974816636022,5394.772010333187,282.5342465753559,472.57123821683876,144.70070717306965,227.5551371500012,282.5342465753559,1029776.5593014942,35.099326896075986,-35.099326896075986,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,19530.9292441307,3228.542774490533,5167.216873183185,282.5342465753559,375.93075054479084,62.14289618323832,99.45843810515126,282.5342465753559,996935.5503145423,34.36605727174135,-34.36605727174135,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,19154.99849358591,3120.5078783072945,5067.758435078034,282.5342465753559,246.96705747299197,40.23297881150446,65.33904918417234,282.5342465753559,996935.5503145423,35.770179231826795,-35.770179231826795,0.0,pers87_sev0.83n_4,basetariff_flexible/3mpd_30vessels,0,130,midfront_primary,run_all_cases.py
