month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,252.78414575103642,301.2412922609453,40.1655056347927,90.37238767828359,282.5643600727215,860142.6453291269,26.588932441639987,-26.588932441639987,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14698.758707739054,2046.2284943652076,4409.627612321717,282.5643600727215,126.4713623486319,17.60620134696832,37.94140870458957,282.5643600727215,870174.9524618762,26.964239797481863,-26.964239797481863,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14572.287345390423,2509.2422930182393,4371.686203617127,240.6566443521875,264.58266830471007,45.55921836936626,79.37480049141303,282.5643600727215,856057.153617353,29.09692371991899,-29.09692371991899,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14307.704677085712,4550.0,4292.311403125714,144.03259970541305,421.07930699458655,133.9076315919329,126.32379209837596,282.5643600727215,824652.1422032559,26.98220007484425,-26.98220007484425,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13886.625370091126,3414.8923684080673,4165.987611027338,95.46172295448338,698.488902645569,171.7670319096703,209.54667079367073,282.5643600727215,944937.225955341,30.209470317550444,-30.209470317550444,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13188.136467445556,4550.0,6297.040940233668,96.32509721759506,508.26666143447636,175.35557925378393,242.68599157350926,282.5643600727215,946116.0253504675,28.912768720298367,-28.912768720298367,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12679.86980601108,4269.2744207462165,6054.354948660159,85.30216235458133,732.6920413358537,242.39748741560712,264.20963683985354,282.5643600727215,931065.9717361652,27.201431932741265,-27.201431932741265,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,11947.177764675227,3904.606933330609,5790.145311820305,84.53646511414395,807.2918967432842,255.99125615174253,213.99970942227304,282.5643600727215,930020.5346847705,25.520978464426186,-25.520978464426186,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11139.885867931944,3588.9006771788663,5576.145602398033,105.67959893165364,665.5291367910155,211.1475611990381,253.9650308433153,282.5643600727215,959217.4958373747,23.937916207742294,-23.937916207742294,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
9,0.75,1281.8,10474.356731140928,3248.8831159798283,5322.180571554717,185.4934120734219,517.9964701341531,160.66953123265327,263.20191494772763,282.5643600727215,1069952.2864116544,33.74272816825783,-33.74272816825783,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day10_year5/baseline/3mpd_30vessels,0,29,midfront_secondary,run_all_cases.py
