month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,282.56436007272157,280.4643986447784,37.395253152637125,84.13931959343353,282.56436007272157,948522.184980248,26.626362766415934,-26.626362766415934,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14719.535601355221,2048.9987468473632,4415.860680406567,282.56436007272157,126.47209140342359,17.605253576948524,37.941627421027086,282.56436007272157,948522.184980248,27.00167012225629,-27.00167012225629,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14593.063509951797,2512.0134932704145,4377.91905298554,282.56436007272157,236.1253424120469,40.64602650688512,70.83760272361408,282.56436007272157,948522.184980248,29.17736884983233,-29.17736884983233,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
3,0.25,1136.0,14356.938167539749,4550.0,4307.081450261925,282.56436007272157,335.6869793544426,106.38589776168479,100.70609380633279,282.56436007272157,948522.184980248,27.236763789929512,-27.236763789929512,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14021.251188185306,3442.4141022383155,4206.375356455592,282.56436007272157,577.6071539032954,141.81066906681556,173.28214617098863,282.56436007272157,1045556.6592322359,30.62695726024829,-30.62695726024829,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13443.644034282011,4550.0,6373.693210284604,282.56436007272157,408.3016415230404,138.18965037994272,193.57767832049325,282.56436007272157,1045556.6592322359,29.564337124642115,-29.564337124642115,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
6,0.5,1503.9,13035.342392758972,4306.4403496200575,6180.115531964111,282.56436007272157,577.4750199236679,190.77839705064915,273.78355185622274,282.56436007272157,1045556.6592322359,28.100936367543248,-28.100936367543248,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12457.867372835304,3993.3919525694077,5906.331980107889,262.2010365173645,656.7027413402737,207.40405078169573,235.51149977567746,282.56436007272157,1026899.5953433486,26.64378695376192,-26.64378695376192,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11801.16463149503,3726.272901787712,5670.820480332211,250.6645805689786,548.7195007804039,173.2607475861872,263.6764997480572,282.56436007272157,1016329.7885485364,25.242954243264503,-25.242954243264503,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
9,0.75,1281.8,11252.445130714626,3424.1421542015246,5407.143980584155,245.01704558930473,494.356875400869,150.43381208400191,237.55359586582924,282.56436007272157,1011155.4651801498,35.12258060571739,-35.12258060571739,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,19558.088255313756,3216.4543421175226,5169.590384718325,240.00074509453364,405.98768747962964,66.76730584265164,107.31059284071384,282.56436007272157,923220.4467023903,34.33582347892394,-34.33582347892394,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,19152.100567834128,3103.795036274871,5062.279791877611,188.39343487160735,313.156284475357,50.75019932619396,82.77341302507335,282.56436007272157,893376.0181996938,35.65589942186811,-35.65589942186811,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
12,1.0,902.98,18838.94428335877,4550.0,4979.506378852538,187.68950438396098,281.6259404511773,68.01856886347763,74.43931813980385,282.56436007272157,892990.9938065272,35.20836609693918,-35.20836609693918,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
13,1.0833333333333333,807.26,18557.318342907594,4550.0,4905.067060712734,141.94126774149288,374.79673664946023,91.89502061901098,99.06620630369852,282.56436007272157,867908.5338731403,34.61277454931213,-34.61277454931213,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
14,1.1666666666666667,1001.5,18182.521606258135,4550.0,4806.000854409035,101.47521293625577,521.1798441920342,130.42021026707144,137.7581630715937,282.56436007272157,842283.1824354932,33.462764098373476,-33.462764098373476,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
15,1.25,1136.0,17661.341762066102,4293.969789732929,4668.242691337441,78.18723715257883,596.0922667204392,144.92682490798228,157.55900117720873,282.56436007272157,828876.7035778138,32.432575229915464,-32.432575229915464,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
16,1.3333333333333333,1356.8,17065.249495345663,4227.9849648249465,4510.683690160233,55.02533792218202,674.8863264585107,167.2058320630329,178.3858329348672,282.56436007272157,843012.5873468423,33.31281250321175,-33.31281250321175,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
17,1.4166666666666667,1331.0,16390.363168887154,4169.389132761913,5944.497857225366,48.95089099816502,539.8877028525922,137.33691547837898,195.80782071026331,282.56436007272157,837240.3918642877,32.02208839435907,-32.02208839435907,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
18,1.5,1503.9,15850.47546603456,3878.162217283534,5748.690036515102,37.72786905304367,861.9276960302899,211.1667262157098,228.63503692492586,282.56436007272157,827157.7055130422,30.37297084965921,-30.37297084965921,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
19,1.5833333333333333,1526.9,14988.54777000427,3656.6584910678243,5520.0549995901765,27.983032332491117,811.2912469584112,198.22214437838892,219.24690457922105,282.56436007272157,818496.7327880496,28.621462575057,-28.621462575057,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year2/baseline/3mpd_30vessels,0,29,midfront_primary,run_all_cases.py
