month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,376.7312641672349,214.76655888441022,28.635541184588032,64.42996766532306,376.7312641672349,1130811.4125613247,30.335091200240512,-30.335091200240512,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14785.23344111559,2057.7584588154123,4435.570032334677,376.7312641672349,61.04328614575531,8.495796763749969,18.312985843726594,376.7312641672349,1130811.4125613247,30.895028053719027,-30.895028053719027,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14724.190154969834,2529.882662051662,4417.25704649095,376.7312641672349,172.19659457696787,29.58649504655917,51.65897837309036,376.7312641672349,1130811.4125613247,33.45581033939137,-33.45581033939137,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14551.993560392866,4550.0,4365.59806811786,376.7312641672349,278.1793725211474,86.97888297698294,83.45381175634421,376.7312641672349,1130811.4125613247,31.38893282091186,-31.38893282091186,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,14273.814187871718,3461.8211170230175,4282.1442563615155,376.7312641672349,517.6776599415506,125.55210761531784,155.30329798246515,376.7312641672349,1204549.4809058413,35.31764669039346,-35.31764669039346,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13756.136527930168,4550.0,6467.44095837905,376.7312641672349,358.65296468248823,118.62858339563621,168.62051848075225,376.7312641672349,1204549.4809058413,34.24662005204253,-34.24662005204253,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
6,0.5,1503.9,13397.48356324768,4326.001416604364,6298.820439898298,376.7312641672349,528.636756422338,170.69499256006603,248.53831623790302,376.7312641672349,1204549.4809058413,32.72100960060199,-32.72100960060199,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12868.846806825342,4033.0364240442973,6050.282123660395,376.7312641672349,552.3203236942446,173.09460720422865,259.67313397570734,376.7312641672349,1204549.4809058413,31.23152002136544,-31.23152002136544,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,12316.526483131098,3800.2268168400683,5790.608989684688,376.7312641672349,483.2696726886554,149.11138886700695,227.20900368668643,376.7312641672349,1204549.4809058413,29.82235401088169,-29.82235401088169,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
9,0.75,1281.8,11833.256810442443,3522.2454279730614,5563.399985998001,376.7312641672349,424.6111120140548,126.38824390579101,199.63070965796635,376.7312641672349,1204549.4809058413,40.91860573197198,-40.91860573197198,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
10,0.8333333333333334,1019.0,20000.0,3338.6031840672704,5363.769276340035,376.7312641672349,308.9187614947516,51.56785803722477,82.84844808952816,376.7312641672349,1130811.4125613247,40.221155041405304,-40.221155041405304,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
11,0.9166666666666666,915.54,19691.08123850525,3241.143326030046,5280.920828250506,376.7312641672349,180.3072497738317,29.67849414467446,48.356324331912354,376.7312641672349,1130811.4125613247,41.761097275403934,-41.761097275403934,0.0,pers87_sev0.83n_4,basetariff_baseline/4mpd_30vessels,0,88,midfront_secondary,run_all_cases.py
