month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,158.74871951311184,366.8474032845852,48.91298710461137,110.05422098537558,282.5643600727215,912966.2092860132,26.4707406614698,-26.4707406614698,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14633.152596715416,2037.4810128953889,4389.945779014624,187.2620930127173,192.686247314025,26.82911749560471,57.8058741942075,282.5643600727215,934889.4932933876,26.726263963076303,-26.726263963076303,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14440.466349401391,2491.271895399784,4332.139904820417,239.78975949911262,265.1125441527788,45.7372645997081,79.53376324583364,282.5643600727215,975436.4341227589,28.880668829581314,-28.880668829581314,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14175.353805248613,4550.0,4252.606141574583,271.9264787665263,341.40888483078794,109.58530187831461,102.42266544923633,282.5643600727215,1000294.3780373819,26.9266931690798,-26.9266931690798,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13833.944920417825,3439.2146981216856,4150.183476125346,242.7362221833547,602.1722384395518,149.70419682570147,180.65167153186547,282.5643600727215,971994.1125354257,30.280769770720184,-30.280769770720184,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13231.772681978273,4550.0,6310.1318045934795,267.8966659404878,414.5170001736688,142.53965784637487,197.68000624006214,282.5643600727215,990929.8724281533,29.199714020510022,-29.199714020510022,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12817.255681804603,4302.090342153625,6112.451798353417,218.3548062044001,654.5790587105586,215.91843536526548,235.7490282913317,282.5643600727215,953679.703186833,27.655609195004832,-27.655609195004832,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12162.676623094045,3963.901906788359,5876.702770062086,196.68644936930156,690.6517297548806,221.55058779373874,252.93056112014366,282.5643600727215,937416.481612308,26.11611543523185,-26.11611543523185,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11472.024893339165,3682.63631899462,5623.772208941942,196.6562918955313,615.5982673538912,194.66021567629033,229.406553404043,282.5643600727215,937393.846869776,24.647400480504754,-24.647400480504754,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
9,0.75,1281.8,10856.426625985274,3359.10610331833,5394.365655537899,209.76186674541273,508.0011652663841,157.18153620222782,252.41676044004163,282.5643600727215,947230.258059936,34.482715113856514,-34.482715113856514,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
10,0.8333333333333334,1019.0,19148.42546071889,3144.670567116102,5141.9488950978575,230.1615107106367,411.7269906233882,67.61630358363928,110.56152626548206,282.5643600727215,967997.4196208414,33.68359119435008,-33.68359119435008,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
11,0.9166666666666666,915.54,18736.6984700955,3031.162263532463,5031.387368832376,149.36627488502793,339.582164029044,54.93650029200062,91.18839231487014,282.5643600727215,905752.2611269925,35.05116725272123,-35.05116725272123,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
12,1.0,902.98,18397.116306066455,4550.0,4940.198976517506,70.88693431535428,356.81993245278886,88.24919436557727,95.81727026007016,282.5643600727215,844862.9399598537,34.48225403406513,-34.48225403406513,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
13,1.0833333333333333,807.26,18040.296373613666,4550.0,4844.381706257435,52.49988113834013,430.84123020876984,108.66382441017669,115.69429518783079,282.5643600727215,830640.4447254734,33.79532135818314,-33.79532135818314,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
14,1.1666666666666667,1001.5,17609.455143404895,4550.0,4728.687411069604,39.99044039569002,557.2300664554259,143.9792873615256,149.63363595631185,282.5643600727215,820964.317744478,32.568031577429785,-32.568031577429785,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
15,1.25,1136.0,17052.22507694947,4280.410712638475,4579.053775113292,34.70757349595907,619.9588357264673,155.62065536101713,166.4782651142421,282.5643600727215,816877.9887073044,31.48319374264619,-31.48319374264619,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
16,1.3333333333333333,1356.8,16432.266241223006,4203.732057277458,4412.57550999905,28.669400135615565,686.7398504796553,175.6830300880272,184.41104845081918,282.5643600727215,811090.6238885301,32.330304615418434,-32.330304615418434,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
17,1.4166666666666667,1331.0,15745.526390743351,4136.65902718943,5840.364461548231,28.14903796692684,547.142157284952,143.7449906672725,202.94714393927643,282.5643600727215,810696.661832059,31.01343495558558,-31.01343495558558,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
18,1.5,1503.9,15198.384233458399,3839.024036522158,5637.417317608954,24.77459881076258,862.3621623970889,217.69127609370557,234.62929070374352,282.5643600727215,808141.900803314,29.348036631274393,-29.348036631274393,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
19,1.5833333333333333,1526.9,14336.02207106131,3610.9957604284523,5402.788026905211,21.14548972008019,808.0408370953123,203.43844750812335,224.11855371813382,282.5643600727215,805394.3311940051,27.587934347531252,-27.587934347531252,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day1_year1/baseline/3mpd_30vessels,0,6,midfront_secondary,run_all_cases.py
