month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,160.0376947824697,365.94811821712284,48.79308242894972,109.78443546513687,282.5342465753573,835476.8755778859,26.47135883564067,-26.47135883564067,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
1,0.08333333333333333,807.26,14634.051881782878,2037.6009175710506,4390.215564534863,177.50501925310803,199.46563381058633,27.772988763439177,59.839690143175886,282.5342465753573,840305.6120183085,26.714609404165852,-26.714609404165852,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
2,0.16666666666666666,1001.5,14434.586247972291,2490.4479288076113,4330.375874391687,196.18533682183445,294.7220082640764,50.849383726422815,88.4166024792229,282.5342465753573,846862.6133735357,28.821589730020108,-28.821589730020108,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
3,0.25,1136.0,14139.864239708215,4550.0,4241.959271912464,210.3334189294022,379.2178434225958,122.02671527265076,113.76535302677873,282.5342465753573,853290.9449554922,26.790275518586423,-26.790275518586423,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
4,0.3333333333333333,1356.8,13760.64639628562,3426.7732847273496,4128.193918885685,215.60057533326216,619.5267853457291,154.2789325484601,185.85803560371866,282.5342465753573,838697.3618381503,30.13150660561504,-30.13150660561504,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
5,0.4166666666666667,1331.0,13141.11961093989,4550.0,6282.935883281967,224.40270022280467,437.5414992092497,151.49499284252371,209.19413772919492,282.5342465753573,841120.422178529,28.995826897538734,-28.995826897538734,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
6,0.5,1503.9,12703.57811173064,4293.135007157476,6073.741745552772,222.05617206314304,651.2102748141214,216.19588436389023,235.13899731314334,282.5342465753573,840474.4668674412,27.456432530683884,-27.456432530683884,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
7,0.5833333333333334,1526.9,12052.367836916519,3954.6691227935853,5838.602748239628,219.5690216815733,675.8762207386123,218.20161682994276,248.17246885447136,282.5342465753573,839789.8008889683,25.945756726211233,-25.945756726211233,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
8,0.6666666666666666,1405.5,11376.491616177907,3676.7525059636423,5590.4302793851575,216.498239085843,602.8057030758878,191.83435958501627,225.18302664646234,282.5342465753573,838944.4718786428,24.502035474434233,-24.502035474434233,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
9,0.75,1281.8,10773.68591310202,3356.0481463786264,5365.247252738695,211.7756468938871,505.9883055875939,157.6174698940684,251.97990626126384,282.5342465753573,837644.4305831932,34.33950885851033,-34.33950885851033,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour5_day10_year1/flexible/3mpd_30vessels,0,9,midfront_secondary,run_all_cases.py
