month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,282.5342465753575,280.4854080614464,37.398054408192856,84.14562241843392,282.5342465753575,856098.4954781753,26.625317169608604,-26.625317169608604,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14719.514591938554,2048.9959455918074,4415.854377581566,282.5342465753575,126.49301440338478,17.60816717421978,37.947904321015436,282.5342465753575,856098.4954781753,27.000572473103606,-27.000572473103606,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14593.02157753517,2512.0077784175874,4377.90647326055,282.5342465753575,236.14578151560573,40.64956916947806,70.84373445468171,282.5342465753575,856098.4954781753,29.176162642695903,-29.176162642695903,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
3,0.25,1136.0,14356.875796019563,4550.0,4307.062738805868,282.5342465753575,335.70531748731275,106.39217168617982,100.71159524619381,282.5342465753575,856098.4954781753,27.235593182617098,-27.235593182617098,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14021.17047853225,3442.4078283138206,4206.351143559675,282.5342465753575,577.6262774012615,141.81592201666345,173.28788322037846,282.5342465753575,1175756.5219051635,30.62563498122558,-30.62563498122558,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13443.54420113099,4550.0,6373.663260339295,235.303583681066,434.37485660244437,147.01521919903004,205.93967061968922,282.5342465753575,1102286.5626073328,29.503655918792724,-29.503655918792724,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
6,0.5,1503.9,13009.169344528545,4297.61478080097,6167.723589719606,179.20348144749624,680.5757454397999,221.14863013607072,243.6734714306403,282.5342465753575,1030118.9066542381,27.910402657365662,-27.910402657365662,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12328.593599088745,3954.196150664899,5924.050118288966,153.48463904468548,719.1657709022357,227.24193788815043,261.9269800569889,282.5342465753575,996629.7049845322,26.31666948256085,-26.31666948256085,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,11609.427828186508,3667.2392127767484,5662.123138231977,146.5073895628414,647.8355038643767,201.76916760770624,240.20926709364835,282.5342465753575,987544.439351745,24.78498106405775,-24.78498106405775,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
9,0.75,1281.8,10961.592324322131,3336.6000451690425,5421.913871138328,165.25000168514725,534.797936987263,162.78719075774063,264.5261990243481,282.5342465753575,1011949.7025183477,34.563979244354414,-34.563979244354414,0.0,pers87_sev0.83n_4,supply_curve_tariff_sensitivity/hour2_day5_year5/flexible/3mpd_30vessels,0,3,midfront_primary,run_all_cases.py
