cost,risk_months_supply
1240827367.9212334,23.667364463240766
1446130079.3581815,41.61611374076582
1270921296.6643586,30.527595995109902
1248194301.795225,25.47063719314601
1245341742.575538,23.885435055714275
1265672495.1190543,29.672395860146782
1412796633.8465059,40.59826651784971
1346548552.4279666,37.86182815634871
1391619892.9508367,39.79491341962035
1403334183.1455426,40.26640981412081
1308694805.7571702,35.33216845533432
1251685487.0728736,26.214822268588563
1399155595.314359,40.12786668388777
1353007848.0797913,38.11890815858218
1285240626.8777504,33.210557751037655
1282055685.4016795,32.37672595036601
1429967769.3964484,41.17321761379954
1336207736.5971296,37.070011725113375
1386067064.9830995,39.59468514381497
1357545157.741337,38.39261220115437
1364319215.0927062,38.46426949204549
1261337885.4438078,29.14795660754495
1289240220.0444298,33.512378871112524
1276541172.0431635,31.839605813511895
1275401664.9842708,31.356603271136727
1367644564.9368699,38.83846780452867
1426605796.6260662,41.058138428683534
1379000725.1153917,39.381738772792815
1312905546.931067,35.84513468783899
1293603481.0438411,34.15295639695985
1250142821.8810534,25.757120159679083
1340362097.3382256,37.375062811150414
1297611663.8450634,34.592688220859
1320103100.4236498,36.17049111269388
1279317589.656917,32.26097632574533
1254589292.0829465,26.972891429300727
1438678658.1761413,41.4178901087118
1256495531.2346084,27.727559608902403
1330869139.39041,36.78992628839579
1254241741.1091375,26.906337762480042
1372028952.8129723,39.062414042554295
1302257243.3724692,34.98302558989114
1258684808.982128,28.32622899569315
1420414327.316577,40.827332000985926
1313815669.0618534,35.9409088778493
1439602121.8616421,41.44788720112602
1380151037.6861572,39.42693061019184
1256791061.6740763,27.794644711610907
1303191939.083056,35.101887990233294
1419486722.5683026,40.70843988637829
