cost,risk_months_supply
966254120.667656,19.42394962089502
1221911798.581954,30.536782343019325
1047488335.0883249,27.079629876403203
1039319294.3553022,26.543484958027733
1015800617.0244484,25.20696998648169
970759069.3067276,20.034217257497083
1095507497.1286044,28.746661500602027
1009489475.2944788,24.650775820997683
974655769.32632,20.483628112714005
1057343376.3928798,27.505282402949682
1087685118.8504179,28.545878022663977
995688686.1289266,23.340406097309938
993070372.8118528,23.005977820143556
1064634440.6139624,27.804004624762854
1201109538.9345224,30.408959092912845
1022430429.6242456,25.802518472265014
1031827976.7996193,26.35056439565728
1186823814.4304411,30.33670575623567
1139423576.7622352,29.759893776722645
1101872978.897743,28.953862987597212
1127992961.6850064,29.542850161771092
981503167.9958746,21.321766230133903
979538968.9592581,21.117901706214884
1004765211.062732,24.056199195777364
1110575450.8068495,29.18001400428357
1134123516.9357843,29.66433004255624
987270820.3273729,22.25753673456334
1078594150.50909,28.095295240695854
1029585534.0157692,26.160481345648105
1203071081.1119194,30.434528306542187
999732932.8396482,23.585180974677453
1214425525.0517278,30.4988476415163
991380177.2161468,22.589303400968507
1177297841.6337733,30.245879014916007
1008206445.7404459,24.503661711523698
1058977304.350249,27.58418550777451
1105878834.4721553,29.056294891351172
986859823.1596718,22.083628623623696
1163450929.2529092,30.097444942140328
1122256989.1218085,29.432332228810957
1159763471.4821925,30.04793140610493
1001053115.4031181,23.771370429374535
1116738094.4913816,29.30383294903284
1068751925.8079649,27.981897496007072
983570323.6373113,21.814271730673124
968699816.3741417,19.609432012353846
992593908.2839711,22.646243771168812
982808778.8554428,21.72091863379039
977946958.4289116,20.7392226582678
1170832515.100102,30.170270369534524
