cost,risk_months_supply
1176197402.9002767,19.419155573419307
1344501798.0757823,30.53680638784503
1207752274.1463375,24.458902136839775
1202392219.798256,23.791955579130807
1195784072.1864,22.66228972904376
1280832587.5653844,28.959192819641714
1195098003.3364415,22.178915720578157
1286833256.6088948,29.160979143670506
1340326681.6347463,30.48744844904482
1331409299.1684415,30.352881695059143
1211009509.443121,24.69325367310588
1198675994.7489555,23.210037022303155
1262583337.4430127,28.230700562968156
1223151913.014031,25.999407747189593
1291731370.6475565,29.31167120275572
1328120062.8124015,30.29370203510686
1244324724.4446273,27.494801274555424
1180997496.2739396,20.154997003598325
1320461090.178774,30.1722585792151
1191591250.4249644,21.855713105422193
1224821537.2972612,26.15543592795398
1258517552.724821,28.030247455618547
1237439278.2867928,26.927052913389947
1230614412.8797054,26.312552217232195
1275128507.2034974,28.744274375957293
1265664821.8112514,28.511554527617154
1255412511.636929,27.912854480386528
1219370744.5621028,25.565376253700588
1178262226.0347042,19.78028643526805
1295748368.5160704,29.51939844340085
1318233718.057022,30.132442821557618
1201752826.244189,23.492699395828986
1215796531.8297563,25.199949621846176
1218090855.7800682,25.403622372407092
1232379882.1885264,26.395779014868413
1267965043.7403176,28.60536001080404
1301397032.5453782,29.598442478870133
1310697014.3944077,29.907873426253737
1185118999.6019185,20.643656891131393
1312978933.7095618,30.033434858936467
1214545962.0896912,24.973736007070638
1304776862.6005006,29.81559033834343
1185301208.6478915,20.84049227883022
1235290240.0600812,26.579083782156964
1200570327.4491432,23.301393041671943
1183244916.5928304,20.429480861266136
1272478673.0703254,28.629385046941216
1240326743.6050599,27.36138446478062
1251143429.4413002,27.797772460859544
1249942831.797519,27.575772481809906
