cost,risk_months_supply
1072618434.5392185,23.796967883447046
1393422230.2545736,41.613917734188234
1349259819.910985,40.98334568299016
1120650048.4712791,31.625996214995546
1126387102.5169349,32.31495773145976
1334739764.4764771,40.7057345216243
1293455533.5472183,39.571854373824436
1368832546.695441,41.24107091914813
1089124317.5433824,26.93284905919976
1109992379.5528655,29.538335019056273
1107376112.2603624,29.30405863609505
1182357518.5062149,35.26364468244002
1214570678.853252,37.15155974484667
1325642282.8457377,40.507485909870375
1115855490.609843,30.558786901897797
1139617964.0134013,32.80095740482703
1115107877.37676,30.487628985816723
1227889948.538793,37.37533909782746
1305852079.7144382,40.03799267152512
1098508137.4110284,28.649025735822544
1203801609.6134508,36.675900752346415
1078278078.212289,24.644179819726077
1172207843.3169603,34.97271034656069
1086417868.0055044,26.082796879984347
1184621664.6336398,35.786216045736936
1256756183.6455154,38.588955689591785
1208542696.600882,36.95033442140901
1246968943.6568692,38.24360681535309
1082814506.3675556,25.376096843866964
1092452303.87462,27.399546027668187
1259048120.3301985,38.671473129853624
1269079962.7956078,38.91912146825969
1081044972.2712386,25.214384553405363
1095698611.6136656,28.266954535306336
1276536092.7293718,39.25897718277886
1141128744.8263657,32.94157372505698
1084702758.0518777,26.038232250988028
1145119611.1054711,33.403268213941246
1236132649.4972281,37.89723926161963
1239264631.280726,37.910956191738066
1188949351.63925,36.01329699274141
1156686245.1006866,34.084477909426326
1384993039.6530128,41.47627658284945
1307279979.616996,40.03921420934181
1316165629.0071816,40.280345284571624
1245573864.1091423,38.18071543591188
1168630351.0304751,34.88476781259085
1150935833.6018627,33.824408359566796
1145401485.7090385,33.59994017685465
1075909083.9782486,24.314772517938422
