cost,risk_months_supply
1057914571.6517261,18.43853300473961
1206641562.1579044,27.80306024470898
1068146045.5578184,19.91085862893394
1064316184.8314832,19.231483515873705
1085198087.9801126,22.445324275845344
1188249668.666932,27.499376669400313
1090028643.9610715,22.76188093298668
1199339255.5775619,27.683214447384348
1141985316.7098153,26.30348658999777
1069795297.0206076,20.252083932355468
1165110407.1655736,27.062902193616395
1075288923.3220477,21.133958829884115
1131537009.4227,25.846615348184493
1124973443.036785,25.57093016060663
1078825708.6429617,21.631078734373947
1073760122.7143471,20.805295794634258
1177625485.2713764,27.293148883605465
1108707922.6116023,24.538713636852762
1168633750.6011577,27.158589344718234
1145213500.9042659,26.43889700814004
1084773293.667397,22.027736909875543
1105009526.7988057,24.455438872199373
1082655921.618573,21.749491343721665
1206613472.2060645,27.80146863251948
1153571505.099733,26.73588147217301
1137086325.3599274,26.129142993435615
1099147225.786058,24.075177532948622
1096014796.7509265,23.78762724972595
1149846989.1393104,26.572667057243855
1059971334.2339576,18.678851337871624
1135357772.3843582,25.99698813752649
1071997761.3200086,20.48573855075024
1111712040.5449154,24.866763598002883
1160647207.4699903,26.86023149031202
1194608992.367323,27.60115917494715
1123227876.5851715,25.477716238238028
1173285293.815477,27.209542395841037
1103200829.097132,24.278862101123035
1097921481.0466056,23.874126707283587
1182910936.6459422,27.430366833368954
1118174388.2507508,25.328202790838354
1115070901.3824253,25.077164060753425
1101215166.5112157,24.20743041944736
1090763812.806215,22.98541186866472
1119259573.1106882,25.392932421858866
1062045830.156739,18.933807103064215
1073442334.5187992,20.529687166966845
1094326666.028402,23.504208200507602
1148275483.1036272,26.550192355652587
1075165243.3904805,21.107765812028727
