cost,risk_months_supply
1404908104.3133807,62.37033656805367
1992364779.0790935,125.33919488369614
1487338785.8455796,94.13750654714454
1528949283.5277247,100.09912569863775
1640362748.1200333,110.53968894712489
1496206891.4481995,95.73575172769532
1890804770.0202193,123.09099913805123
1667099149.720091,111.85056862627728
1474969776.1798549,90.025377728699
1551752081.2354984,102.15840252454049
1914879436.9843094,123.78771612303599
1517704854.9729059,97.4072451845366
1415639368.510059,65.90813274541014
1689273995.9154513,113.04395488687184
1430681598.8634944,76.46985079911187
1781490512.5745902,119.03987107792548
1823126668.7439125,120.8606889202395
1450765698.8535047,84.53188570193208
1602015974.404035,107.41192778573472
1582819202.1537743,105.90127310924731
1800224181.1480281,119.68202407624032
1423842509.1459503,72.57437553274364
1841101997.1619601,121.38332584908387
1520630749.6798463,98.13143894937
1625537918.7090993,108.45426552915839
1735603131.818912,116.4437146899237
1629846477.484283,109.0509022608542
1809530637.3387947,120.10099167168644
1874097654.0161247,122.54086337368365
1680102589.3381839,111.89687829050142
1607631996.8856032,107.65231677691852
1940135079.9716828,124.28844683419076
1700260073.007423,114.52992495127566
1458205115.664992,85.97059410631547
1415881991.9919555,66.00356669668398
1448398685.1401289,82.31599001762048
1463563648.3099337,88.49103319899736
1768553994.3059433,118.38460912396886
1442600612.2654865,80.43525917354494
1564957363.7137372,103.32977665380868
1417642573.3708653,68.8266732210077
1435739533.0898182,78.32316762843614
1970870291.0086162,125.11128181754923
1720496085.690781,115.53098237143215
1422392127.0214217,70.93715044902669
1706220018.7624328,114.56976822085576
1959823362.8198307,124.87596718411422
1851963969.2369792,121.82787091436073
1761891836.715712,118.03510778467694
1468952080.29594,89.42060552296395
