cost,risk_months_supply
1057911843.2441461,62.34670396103113
1206738770.3594096,125.33919488369614
1113833613.828829,91.62172749780356
1190894571.6767962,116.9472318243946
1106352371.2468796,90.20815567817074
1133468831.292249,99.74219181763456
1142952536.8742006,103.38593658596741
1136222357.6443152,101.21950676684041
1097096993.6688364,85.93679071440569
1060364943.6499989,64.77166556156241
1167274221.8994946,110.9503186775623
1206699250.176168,122.29787915176212
1148945215.0785546,105.61283380953428
1117157336.1128876,93.18671424387945
1094770409.117458,84.69731530188811
1142645405.077083,101.99502556685412
1067124045.6236207,68.54684560611568
1184652790.5121746,115.505000332544
1069490691.8434308,70.3226435102352
1200771954.7059727,119.57678906256479
1178807575.4466078,114.25114003558792
1175089087.616165,113.10122047572108
1162520865.7540197,109.80776820675901
1104448626.82295,89.1259117310832
1150595593.3648486,105.83873563648231
1128132437.1623096,98.32361353811544
1155738498.7328496,107.01329745942806
1119084966.1570306,94.70397750293563
1064060594.0601174,67.20026071297684
1194539027.1442914,118.03334585356417
1102190208.5987275,87.60046025854822
1072535351.8367622,73.71977055395139
1172975547.8248303,111.18785155342675
1158021977.3010907,107.54047179895278
1093335455.1252022,82.4805439574472
1086596439.5887537,80.66567690192116
1070911600.0656782,71.59478758891021
1079633531.8589106,75.7162656294702
1082085958.2607112,77.36580749272812
1161744080.9704576,108.73339363243709
1071766861.6353403,72.50599434067122
1173159728.3233373,112.24561585233054
1123283170.3524535,94.72762305495964
1204402523.0467436,120.5653994571519
1197308902.2870915,119.09710054753813
1074483490.541236,75.16838670035204
1079703845.4108493,75.93758422211006
1124731847.7018251,95.09071318262843
1204373327.5963802,120.52437735155726
1085361642.8313563,79.37760323873037
