water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,0.0,366000
13.706140350877194,7456.140350877193,366000
27.412280701754387,14912.280701754386,366000
41.11842105263158,22368.42105263158,366000
54.824561403508774,29824.56140350877,366000
68.53070175438597,37280.70175438596,366000
82.23684210526316,44736.84210526316,366000
95.94298245614036,52192.98245614035,366000
109.64912280701755,59649.12280701754,366000
123.35526315789474,67105.26315789473,366000
137.06140350877195,74561.40350877192,366000
150.76754385964912,82017.54385964911,366000
164.47368421052633,89473.68421052632,366000
178.1798245614035,96929.82456140351,366000
191.8859649122807,104385.9649122807,366000
205.5921052631579,111842.1052631579,366000
219.2982456140351,111842.1052631579,366000
233.0043859649123,171957.23684210525,366000
246.71052631578948,232072.36842105264,366000
260.4166666666667,292187.5,366000
