electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
18014.51775979184,0.0,366000
44784.38748668224,47.09936399455207,366000
71803.4939317197,94.19872798910413,366000
99653.38943724612,141.29809198365624,366000
127807.9075982866,189.35217281593577,366000
154670.08722078684,235.4649960781695,366000
182478.44327328893,282.56436007272157,366000
