water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,73585.24673786518,366000
96.8846646925775,186600.2345090524,366000
194.3421594877918,266751.8321060754,366000
290.6539940777295,351361.2684923407,366000
388.2260548934765,426145.47627562,366000
484.49970080990516,511842.6540418874,366000
581.2316108084469,590198.333985108,366000
678.1162755010279,669460.9947013342,366000
