electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
10300.068503172435,0.0,366000
26282.86757164108,47.99043304309763,366000
42376.438514841255,96.42640061046806,366000
57985.65644658152,142.63469555647458,366000
73076.07236912783,189.35217281593577,366000
88315.11742153874,235.46499607816943,366000
104076.37274054343,282.5643600727215,366000
