electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
24031.47372249578,0.0,366000
60463.11252322936,47.09936399455207,366000
96894.75132396276,94.19872798910413,366000
133326.39012469575,141.29809198365624,366000
170496.50809030968,189.35217281593577,366000
206091.2038375123,235.4649960781695,366000
242522.84263824584,282.56436007272157,366000
