water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,96569.17049142884,366000
41.75294970327858,121195.50711926898,366000
89.61608716801257,139316.8856789421,366000
125.35432079360854,152685.94607211824,366000
172.29456531520603,170109.55851002902,366000
208.54198125425657,184200.70380547087,366000
250.26310706294427,199754.33522086137,366000
