water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,8000000.0,366000
43.85964912280702,8000000.0,366000
87.71929824561404,8000000.0,366000
131.57894736842107,8000000.0,366000
175.43859649122808,8000000.0,366000
219.2982456140351,8000000.0,366000
263.15789473684214,8000000.0,366000
307.01754385964915,8000000.0,366000
350.87719298245617,8000000.0,366000
394.7368421052632,8000000.0,366000
438.5964912280702,8000000.0,366000
482.4561403508772,8000000.0,366000
526.3157894736843,8000000.0,366000
570.1754385964913,8000000.0,366000
614.0350877192983,8000000.0,366000
657.8947368421053,8000000.0,366000
701.7543859649123,8000000.0,366000
745.6140350877193,8000000.0,366000
789.4736842105264,8000000.0,366000
833.3333333333334,8000000.0,366000
