electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
32181.98027241114,0.0,366000
76113.53798215697,47.099363994552085,366000
130658.17690912304,95.0579731430588,366000
177219.2882547906,141.29809198365624,366000
228395.8943809568,189.47946839429937,366000
275584.71301677125,235.4649960781695,366000
324582.8056065415,282.56436007272157,366000
