electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
29443.603938990564,0.0,366000
74376.70439844535,47.194835678324786,366000
121525.24235253966,94.58061472419509,366000
165310.3433829546,142.12551324301995,366000
208894.04100476624,189.35217281593577,366000
252115.2124910908,235.4649960781695,366000
297632.3828354963,282.56436007272157,366000
