cost,risk_months_supply
1065955266.1281067,24.38178408366294
1461716712.1618774,43.35018893874288
1316494027.120483,40.134393160097915
1333265356.1727204,40.67788231835071
1122351817.242488,31.503695613041508
1076175393.5151916,25.604954760508576
1083460052.569881,26.89109569076686
1346416482.7924583,41.00457134912138
1099053669.5357301,29.291792820327213
1176051579.2446218,35.53701172067874
1167029170.5282717,35.06066460398025
1156113244.9320474,34.2555570488685
1267194028.74332,38.97604995215307
1235132491.2751317,38.25449254383671
1247534012.9848309,38.62713469804847
1297887745.8671167,40.00443000457089
1137794954.4182284,32.85021061301418
1162640328.713958,34.69292172053983
1095281219.8963094,28.148340419330868
1225615447.290381,37.519584681160325
1071365564.8826475,24.871168036293014
1252453760.6038337,38.81918092292418
1136196167.2991881,31.94138574880592
1274028190.6621497,39.252262233439055
1105457096.1103039,29.98742416714457
1228310578.5647156,38.09543484602477
1355374000.6204162,41.21838838509273
1294405467.2527688,39.80028767000759
1182592501.9595306,35.8235991265544
1203344694.5244117,36.86657183284319
1398668258.827472,42.173371746120175
1211550819.319218,37.44509859476963
1192883885.364204,36.46814720819729
1378415594.4355545,41.67592997239139
1109550798.6091754,30.240342495232635
1445642203.853721,43.10066701867263
1389119384.0460842,41.695360171144294
1114813666.9097812,30.854262082218128
1452071124.0534804,43.20873516658213
1369463527.7972896,41.54731939632997
1363743458.1713085,41.36505530982448
1101656738.3894136,29.419896734137836
1137422455.2951858,32.070822427505604
1074749635.3445148,25.265254695837335
1413691882.3470438,42.491193514161736
1392523015.490541,42.053357019826755
1144969952.800242,33.38847363253272
1142759922.8264863,33.15922166552176
1284005107.3002577,39.49120749506223
1149861912.408465,33.833091225415664
