cost,risk_months_supply
953824333.8629118,19.193434849521672
1225343451.0247812,29.905570630133163
1000635771.1759207,23.72663780814799
1034668235.8359845,25.85170086275506
973830244.7367032,21.093896069776783
1051715313.1579663,26.48804483750351
1149702060.9936244,28.89169428341295
1011722053.2722219,24.26046100812822
959599009.6352551,19.642470455612262
1105115997.699366,27.983408039678686
985892172.2519445,22.488347054992325
1042922893.6971076,26.122593966888644
1158336174.3416026,29.08962160120145
979341960.133084,21.675892817094667
1020252993.3567543,24.97785652731198
969533642.2886856,20.444328117640616
1027640448.6554539,25.30302967761402
1092778607.6122127,27.564261311726348
963076597.497969,19.96705584041233
1063213951.5617282,26.95736687148147
1116137153.422442,28.100363629850147
995431720.5119388,23.258360712486468
966379014.7893912,20.164053962872295
1135198866.671473,28.55377596497176
1047425564.8624045,26.21369199069726
1081721068.850236,27.3781701056408
1073674000.0065314,27.168083469193625
956140056.5142349,19.297065289876898
1173164677.553931,29.298533113679667
1019172532.8474022,24.805484022642126
1029141341.9365828,25.466384520124766
982574810.2381618,22.10047644237667
991682773.5514038,23.057986331126
1059756256.9387041,26.777094043729853
1142062079.2201636,28.735042863236675
1128361170.0692756,28.419393092256474
1097527108.609426,27.799670866497856
981387823.7078304,22.04807049852237
1181892946.1554337,29.4504548729882
978588717.6248989,21.325595427692633
1198584336.6893027,29.657220415289345
988711620.4510934,22.73177389755214
1071300876.0314211,27.098380550003657
1164624492.8810244,29.167804367256924
1085949885.2467737,27.438414270692032
1215459082.995162,29.799634710002852
1140308605.157104,28.664464648068833
989409064.464969,22.825621964454257
1017519659.2118343,24.44576223631406
1188778271.2990396,29.539150308849166
