cost,risk_months_supply
1203463549.4191873,29.903587961950688
968382674.4209299,19.192905865942286
1031976276.9674095,25.552491228231123
1084654174.7962697,28.08400925635822
1091280896.2035975,28.202819403532526
999588676.5180233,23.171704916374985
979285769.6094558,20.67388283683378
1077138020.484354,27.865967849753197
1049135962.2062912,26.64111976644158
1025110065.3478234,25.155967825691242
1148475044.1936846,29.42957815193704
1073055983.364041,27.673666465131202
1132367321.0411608,29.170841746340773
1037400830.0096735,26.30982676339699
1041967392.7680161,26.516092071904467
1112560866.9048195,28.73555245488526
988945727.2612957,21.848673983196107
1118748608.9798722,28.894119484716647
1186296294.8735871,29.80681670464974
1159028425.1131277,29.57017008526181
971506990.946937,19.553209170559803
1171839411.1547418,29.705243349522522
990601113.3977925,22.251366843232965
1004889265.6578159,23.709572717016172
1098590271.66952,28.4285767479576
996237875.352804,22.694172402555886
1140939342.1880038,29.316101999373018
983824373.2553511,21.063565101729885
1008461737.1216881,24.185496556676686
1180032094.3411393,29.76548047822344
992015135.7944593,22.440579437162153
1158566641.9401746,29.564321217057675
976064555.325231,19.878429129311304
1016002154.3968531,24.627571045591896
1067681826.7470472,27.406968540545098
1018221496.9656891,24.83063504921051
1195579912.356033,29.826198768874757
973531531.7200171,19.762063258701836
1054084871.2524366,26.88001506477891
977823266.9664681,20.386296744225564
968861961.7181774,19.231724177766903
1127619982.482109,29.039941832792362
1015473077.6082224,24.34834824641232
986587915.7962735,21.660224518658865
1034838626.0928653,25.959139779418628
984561371.5640285,21.266042316082824
1058584621.1286894,27.03111378192522
1143322294.9937434,29.35584715853699
1008723458.3545494,24.210802275347255
976408259.8364633,20.23264856892581
