cost,risk_months_supply
991175464.5002702,20.65739546791273
1256173857.0652592,33.87607343434202
1048128727.5523977,28.083457002750134
1185052271.8117898,32.94757163513445
1246317830.7451026,33.78394781817644
1021206514.8520616,24.864874908655388
1043704018.307512,27.514388916771622
1052433491.2504909,28.469360274163762
1114676684.7443902,31.326321596251546
1057176147.0908229,28.787813501853527
1109894756.0616524,31.158095271985964
1123600877.1258366,31.625910430541275
997126957.0360874,21.440257492929938
1015096520.4189737,24.437205072615342
1197828382.7149365,33.24266622410651
1208027871.1119225,33.424110273970605
1090813012.423132,30.524297121386848
1101045209.5094013,30.90435430987741
1029520086.760286,25.906081928544882
1141088987.1216533,32.09917461160998
1230878975.1168606,33.68072353583237
1001958158.1549822,22.32759422571305
1085111584.122213,30.24389133242397
1040383661.3965584,27.19969066191507
998770327.7905334,21.737545321204063
1220881003.5649357,33.57944533094573
1217645271.4402514,33.53184153329683
1070340823.0320475,29.213804660558942
993085643.6480764,20.909275648735715
1002309098.7195612,22.409787175672133
1007488645.4140148,23.13174139644807
1030165285.320913,26.23529555244513
1010220515.2637697,23.69001238678697
1013322323.7501138,24.205971667931678
1025789957.1366532,25.438661122372466
1011546050.4630121,23.925494683299654
1071147339.0483706,29.444063806444735
1177275145.5103526,32.90878030301678
1005747584.0983555,22.861348980665973
1145324589.127942,32.225504807275726
1167950352.1997275,32.70975387393736
1230669775.2570539,33.67895017138281
1150333530.5109928,32.25609103877219
1084927874.87117,29.974695321733243
1253237473.202869,33.85623952343916
1133955779.4231737,31.897978200848417
1201505327.5117574,33.29140763174616
1036357028.0402079,26.844768259919334
1062230638.8119282,29.0827345792738
1075909384.0576444,29.59979802237475
