8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8040.1	6720.4	7361.1	7045.2	6946.8	8223.1	7867.3	6468.7	6569.7	8784	7168.9	6356	8800	8800	8800	8800	8800	8800	8800	8800	8800	6284.8	4647.7	7878.2	6055.9	5115.4	6868.8	7577.5	5751	6256	7313.2	7145.7	7395.1	7580.1	8042.1	7841.4	8565.2	8253	7759.8	8800	8647.7	8626.6	7759.9	7852.1	7352	8800	8151.9	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	2104.5	3590.5	5597	7902.5	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8438.2	7331.9	5896.1	6958.5	5146	4794.6	4745	4662.3	3627.4	6252.1	6457.8	7820.6	7752.8	8343.5	5518.5	3972.4
4220.7	7748.6	8800	8800	8800	8800	8800	8092.9	7435.3	5608	7101.4	7023.1	5928.7	7846.8	7787.1	7079.3	8376.6	8122.2	8613.3	7858.6	8736.6	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7191.9	6474.8	8116.4	7653.7	7478.7	6533.5	8800	7265.2	8562.7	7158.6	8343.5	6999.9	7702	7432.1	7115.5	6693.9	7449	7269.9	8800	8800	8800	8800	8800	8800	8800	2924.5	2482.9	8637.9	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7901.1	8424.3	7102.1	7669.4	7446.3	7762.7	6409.3	7101.6	6186.3	6810.2	7418.3	8800	8800	8800	8800	8800	8800	8800	8800	6213	5772.5	5162.6	6013.1	6133.9	4978.2	3449.6	2752.4
8800	8800	8800	8800	8800	8800	8800	8800	5731.7	4991.5	6197.6	6030.7	6178.5	5829.8	5543.4	4439.7	5319	4955.7	5727.2	8044.3	8499.5	8635.5	8540.8	8800	8744.1	8800	8800	8243	6822.9	6506.1	4977.3	5195.3	5681.3	6217.5	6037.9	6189.7	6432.2	5539.7	4425.9	5705.2	5886.4	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7300.7	8345.5	6984.9	6373.8	4714.5	4719.1	5846.1	5242.2	5187.9	4901.1	5504.1	8619.3	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8308	6343.7	4538.7	3913.4	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8699.9	8800
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8279.7	7652.9	6228.5	6307.9	7323.9	6366.8	7828.5	6686.8	6593.6	5771.9	5825.6	4710.3	5520.2	7083.2	8800	8800	8800	8800	8800	8756.8	6593.2	8315.5	6120	6426	6671.5	8318.5	6570.6	8800	8422.9	8118.9	6787.1	7020.4	5212.1	6351	5677.8	6820.5	7294.3	8056.5	8081.2	8731.9	8800	8800	8201	7901.9	8289.2	6696.1	7443.4	7934	8339.5	7396.3	8800	8015.2	8800	8221.4	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	5380.6	3592.6	1829	2246.1	4658.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	6205.9	2878.6	4175.4	4839.8	4365.9
4658.4	8800	8440.7	8800	8800	8800	8600.7	8800	8800	8800	8800	8800	8627.2	8649.1	7413.4	7541.4	8285.1	7536.3	8044.5	7986.7	8668.6	7847.9	8800	8491.5	8279.6	7600	6620	7656.4	8016.5	8800	8800	8800	8800	8800	8800	8800	5982.7	6670	6195.2	8207.9	6971.6	5896.8	5810.1	7279.9	4852.9	5549.2	6905.5	7475.5	4881	6906	6209.7	5173.6	3434.1	5359.8	5454.2	6152.5	6111.2	8359.3	8664	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7308.1	3614.5	3677.8	4027.7	3837.2	4225.9	5222.4	5387.1	4080.3	4952.5	5447	3972.1	3731.7	3501.9	3531.1	5038.7
8800	8800	8800	8800	8800	6608	5957.1	4837.2	6444.2	6259.7	6299.4	5607.2	5255.7	5792.2	4929.7	4938.5	7915.1	7320.4	6812.9	7479.1	8442.7	5398.6	7127.4	6302.4	4882.8	4253.1	4149.5	2755.8	5065.1	5089.1	4450.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8546.2	8800	8800	8800	8800	8800	7627.3	5097.9	6756.5	5567	5551	4742.1	6176.5	6324	6329.3	5720	6321.1	5255.8	5315.7	6438.6	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	4947.3	6439.9	6375.2	5134.1	6632	7165.8	5387.4	4939.2	6921.4	6377.9	7418.1	8312.9
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7277.6	4143.3	4772.5	4217.2	5508.9	5415.7	7249.7	7240	6878.2	6239.1	8414.8	7111.4	8189.9	8590.1	7915.6	5557	4553.5	3219.5	2750.6	3760.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8702.4	7196	8662	7775.7	8800	8394.5	8102.2	7800.2	7936.4	7862.2	7492.1	8491.7	8457	7652.4	6863.4	7138.9	7057.5	6750.9	8128.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	6822.8	6067.8	5236.2	6435.9	6001.1	5116.2	8038.3	8800	8800	8800	8800	8800	8800	8800	8800	8800	7209.6	5078.7	5174.2	7246.6	6204.9
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8500.4	6725	6296.8	6128.2	4893.4	5877.3	4863.2	6477.7	6908.8	7688.7	7027.5	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7555.3	7941.3	7005.5	6887.1	7266.5	7669.3	7397	8520.8	7681.1	8800	8800	8800	8800	8800	7974	8800	7878.2	8649	8800	8800	8618.9	8670.4	7782.5	8255.6	8623.8	8185.4	8800	8681.1	7576.6	7988.6	7477.7	7105.4	8594.3	8294.8	6625.6	8800	7232.3	5417.9	6379.1	7827	4370.7	8800	8800	8800	8800	8800	7658.3	7709.2	3068.6	4586.4	8274.8	8800	8800	8800	8800	8800	8800	5981.8	5480.6
333.86	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7770	7252.5	7159.8	7474.5	6564.9	5975.4	6559.9	5880.8	6440.9	6990.3	7489	7211.9	7279.1	6776.7	7003.2	6329	4348.7	6179	4685.9	6162.2	6838.4	6954.5	7851	7919.4	7885.6	8294.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	5101.4	4694	4231.7	4010.2	3735	3537.4	4161.1	4437.5	6033.3	5490.1	7884.2	7166	8800	6703	8079.4	5868.7	6181.4	7022.7	7636.2	6278.3	7116.3	6856.9	3789.9	5043.9	5934.2	6751.3	7498.7	8800	7221.8	6207	7521.9	6973.1	6058.6	6823.7	7567.1	5965.4	6000.2	6662.9	6992.5	6835.9	5811.7	7397.4
590.7	8800	8434.5	8800	8800	8800	8800	8800	8800	7673.9	8198.7	6576.6	5669	6190.9	7733.7	6193.2	7989.6	6149.8	5866.2	5514.3	4076.8	4081.4	4597.3	5351.7	5710.7	6114.4	6853.8	6901.8	7621.6	7885.6	8426.9	7464.1	6510	5894.5	5337.6	6083.9	6810.1	8057.5	8697.4	8492.6	7629	7688	6947.4	6860.5	6559.6	7480.7	5679.8	7297.8	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7941.7	6462.9	3591.4	2893.2	5324.7	5265.6	5728.8	7225.9	8800	6052.7	5837.2	8800	8800	8800	8800	8800	8800	8800	7974.3	5230.8	6657.7	6431
