2661	2281	2154	2890.2	2956	2974.4	2811.7	2247.3	2440.9	2544.4	2185.4	1619.8	1700.1	1725.4	2083.9	2125.9	2271	1758.6	2203.6	2609.8	2240.8	1735.1	1630.5	3117.6	3126.6	1981.8	1829.4	2790.8	2811.9	2320.8	2214.9	1778.1	2126.4	2135.5	1727.9	2862.2	3043.9	2879.2	2744.5	2160.6	2090.8	2252.8	3300	2971.1	2321.4	2856.5	1880.6	0	0	0	1695.9	2145.5	1776.2	2898.7	2756.4	1884.8	1584.7	139.37	0	0	1962.2	2077.2	1671.1	2534.5	2050	461.78	0	0	36.52	2062.8	2420.5	1806.9	2674.4	3161	2238.4	2213.1	2249.6	1873.6	2039.3	1796.2	1656.8	2171.5	2841.2	1905.7	0	0	354.64	523.6	1691.9	2193.4	1879.7	1796.5	1769.4	2118.6	2652.3	2078.8	830.36	1280.9	1361.6	1256.8
2202.1	3165.2	2740.6	2043.5	2217.8	2136.7	1721.4	2612.3	2469.5	2058.7	2283.2	1945.4	1983.2	2313.8	2385.7	1888.1	2725.4	2827	3135.7	2817.7	2499.8	3030.8	2228.1	1621.6	1722.1	2211.8	2499.4	1782	67.32	446.71	291.06	0	1844.3	3300	2678.3	2286	2332.8	2406.8	3300	2783.5	0	342.76	282.37	13.31	1855.4	2059.7	2043	3300	3300	1823.9	2375.5	2899.3	2849.2	2296.2	1614.8	2357.5	2066.7	2149.9	2463.4	1932.7	2159.2	3300	3046.7	3033.4	2864	2798.1	3300	2179.1	2111.1	2508.2	1793.5	2475.9	2704.6	2360.3	1677.4	186.56	0	0	1650.1	1900.6	1705.2	2253.5	2048.7	1700	1886	2464.3	2049.9	2215.6	3249	2466.3	451.99	64.35	0	1796.1	1948.1	1094	1290.8	1110.8	1241.9	1070
2423.1	3096.1	2725.4	1936.3	2470.6	2688.4	1932.3	3224.1	2805.4	0	0	0	2134.6	2380.3	3273.1	3300	1950.7	1622.9	1782.4	2928.8	3134.1	3018	2508.9	2027.6	2536.2	2651.7	3103.1	2677.2	2001.7	2195.8	2683.2	2822	1872.2	3068	2814.2	2318.3	2364	2051.1	2330.5	2681.8	2685.2	2502.4	3300	2632	2435.6	2394.1	1858.6	2628.2	2212	1645	1559.2	1908.8	1806.3	2209.3	1990	17.38	11.22	0	1797.3	2146.1	1810.2	1854.9	2035	1837.5	1612.4	2383.8	2356	2011.8	2088.1	2344.3	3230	3300	2198.4	73.92	0	0	1929.1	3149	3300	2316.3	2096.3	2255.5	2705.7	2538.3	2274.6	2958	1846.8	363.22	250.58	0	721.73	1836.8	2108.8	1933.7	1460.2	2337.6	3169.8	2918.7	1925.2	1945.9
2687.6	2641.2	147.62	0	0	1872.4	2146.6	2346.1	2237	3006.1	3062.6	1947.3	2673.1	3004.7	2663.9	2054.4	2761.2	2631.6	3142.3	3300	2482.5	1758	425.81	61.93	56.32	0	1922.1	2746.6	1881.1	2175.4	2715.5	2121.7	2173.8	1664.1	11.44	0	0	1951.3	2601.7	1964.6	2386.7	2394.9	2345.2	2642.3	2170.3	1812.4	1982.5	1998.4	3034.7	3300	1935.9	0	99.88	12.43	0	2388.9	2483.6	1912.4	2041.9	2040.4	2512.7	2018.7	2333.6	2515.2	1758.3	2025	1834.9	1674.7	2500.8	2330.5	1748.2	1319.4	3300	3300	1792.4	2036.2	2036.8	2452.4	3119	2425.3	2495.2	2640.1	2461.9	1999	2264.4	3300	3148.2	2991.1	3300	3300	2930.5	2976.5	2705.7	1760.3	2493.2	1925.1	870.58	1060.6	1319.6	1209
1227.3	1618.6	2231.3	1697.6	0	0	0	1651.5	2400.8	2120.1	3008.8	3010.5	2193	2456.2	2404.9	1910	2224.6	3170.2	2588.4	2434.7	2242.2	0	0	0	9.9	2541.1	3233.3	2486.8	2181.7	1973	1644.3	2052.8	2390.7	2092	1793.2	2162.5	2547.7	1697	0	0	0	1650	2783	2719	3294.6	2814.1	33.66	108.13	0	0	1897.6	2040.8	1677.6	2281	2119.8	2009.4	2278.9	2099.1	3023.1	2835.6	2629	2740.8	2634.8	2576.7	1598	1843	2045.3	2901	2420	1202.5	1375.7	1363.6	1085.3	949.55	871.06	1032.3	1433.3	1062.6	955.49	837.94	374.11	601.98	1399.8	1512.4	1120.4	689.9	419.54	635.77	1046.9	1042.4	776.88	709.82	563.63	1043.9	876.33	895.08	1067.8	591.87	1285.3	1323.2
1728.4	2375.1	1837.5	1713.8	1933.6	1865	1689.5	1878.2	3216.2	2759.9	1913.8	1862.4	1840.9	1989.6	1871.6	1668.7	1800.6	2242.4	2340.8	2278.5	2944.4	3300	2449.2	1951.7	2379.5	1727.4	471.24	471.79	1830.3	2230.5	3056.1	2801	2686.8	2718.8	2098.9	3078.9	2775.1	2757.3	2780	2767.3	2595.7	2056.3	3300	3295.9	2369.1	2649.1	1940	2810.1	3040.7	1600.7	1206.5	936.72	1412.1	1579	1453	1497.6	1210.5	1147.5	2133.2	1929.6	2134.1	2069.6	1872.7	1918.6	1791.5	1776.6	1951.6	1971.3	1794.4	2479.6	2207.7	1709.1	3239.9	3300	1760.1	1918.3	2729.6	2702.5	2445.5	2467.4	2221	2511.3	2335.2	855.23	149.93	1650.7	1969.2	961.83	106.15	1735.9	2547.8	2082	1531.1	1187.4	732.13	1422.5	1451.7	1000.9	1213.1	1237.8
1801.4	1607.6	1637.6	1835.6	1663.5	3267.1	3300	2146.8	2118.8	1954.6	2090.2	1834	1629	1587	1757.5	3295.5	2990.8	1974.9	1975.6	2677.3	2820.6	2055.9	3097.5	2688	2316.1	2294.7	2751.7	2815.9	1939	2001.4	2147.4	2809.4	3300	2626.3	1936.8	2179.9	2566.7	2785	1851.5	1898.9	2104	2123.5	2907	3300	2314.8	115.83	0	0	0	2320.5	3300	3236.6	2781	2131.2	1747.8	3268	2822.2	2847.3	2708.2	7.81	243.76	0	0	1941.4	2625.8	2027.2	2174.3	1734.6	0	0	0	1950.1	2472.7	2209.4	2408.2	2142.7	2714.2	2976.8	1793.8	2571.6	3300	2496	515.35	528	0	0	2263.5	2635	1103.6	722.44	1115.3	1446.6	1209.6	1096.6	1054.5	700.5	1340.7	1550.8	1281.6	1453.6
1795	1666.9	1889.9	1538.1	3070.9	3300	2128.4	1746.2	2299.1	2124.9	2699.1	2561	345.84	75.24	9.46	0	1762.7	2177.5	2038.7	2022.6	1602.9	1683.3	1857.8	2086.2	2445.8	1842.1	1800.6	2049	2269.8	2080	2143.7	2367.9	1834.6	2301.1	1886	2298	3300	3300	2618.3	2874.5	3300	3213	1835.9	2723.6	2444.3	0	0	0	0	1851.9	2067.3	1929.7	2087.5	2028.4	2712.9	2389.6	1795.9	3300	3300	2966.7	184.36	0	0	5.06	1872.7	2431.8	1858.3	2800.9	2630.3	1793.4	2838.9	2387.4	2913.6	3002.3	1620.7	2388.2	3300	3300	2725.7	2337.7	1688.5	2314.2	2615.4	2232	1357.2	1695.9	3153.3	2855.3	0	0	0	1651.8	2451.2	2289.8	1884	1082.5	343.86	326.15	929.08	1093.3
1956.3	2567.8	2127.5	1801.6	1834.9	2493	2539.2	2630.2	2941.7	2826.8	2454.2	1796.4	2959.2	2378.6	74.14	0	419.76	1974.2	2025.5	2431.4	2300.2	2104.7	3026.8	3300	2658.9	1708.2	1618.6	2387.7	3184.7	2069.4	2367.6	3242.5	2374.9	1883.6	2858	2340.8	2294.1	2209.6	2877	2852.8	2797.8	2771.8	0	127.16	0	1700.3	2137.7	1564.4	1818.4	2651.1	2199.1	2812.3	2750.7	200.75	169.95	0	1650.5	1912.1	1561	2942.5	2614.1	214.17	633.47	721.92	200.86	451.88	1904.2	2032.8	1015.9	639.66	1223.7	1399.4	1525.3	1339.9	1264.7	1522.8	969.33	883.39	1204	1150.6	1500.8	1423.8	1032	1140	1302.6	1053.5	337.15	435.82	619.44	1060.8	1444.2	1359.7	859.53	1215	1479.9	875.14	374.99	1140	1305.9	1228.7
3204.1	1962.9	2460.4	1930.5	1711.6	2610.8	3300	2762.8	2075.5	2559.8	2304.8	1733.5	1774.6	1959.4	1848.9	2224.1	1743.5	1747.7	1570.7	2079.5	2164.8	1753.4	2935.3	2581	1996.5	1746.3	2076.4	2128.7	1880.7	2060.9	2423.9	2510.6	1739.1	2087	1728.2	2742.7	3194.1	1949.3	1596	1868.8	2036.3	2233.6	2528.6	1956.6	410.96	360.47	0	0	1741.4	2496.5	2249.1	2042	2011.5	3203.4	3243.7	2150	2281.7	3300	3300	3300	2748.7	2831.2	2428.2	427.24	464.09	475.42	0	1724.5	1860.2	2273.5	3130.9	2954.4	2633.3	3053.7	3300	3300	2448.5	2222.4	2298.7	1801.7	0	0	0	1652.7	2380.6	1714.2	3048.8	3300	2641.8	247.28	0	0	1650.1	2107.4	2467.8	2434.1	2101.8	2154.6	1607	1606.7
2908.9	2652.4	2195.6	2036.2	1838.2	1989.1	2398.6	2535.8	2852.7	3107.2	2012.7	1749.5	2492.3	2096.8	459.8	703.81	1003.9	675.94	446.82	2680.9	2828.2	1441.6	1873.8	2091	2646.1	2131.7	135.63	70.18	187.99	1650.6	1920.4	2084.2	1732.3	506.11	423.94	124.74	445.39	1862	2109.3	1932.8	2098.2	2368.5	2520.1	2171.9	3006.3	2569.1	1818.8	1773.3	0	0	0	2420.4	2729.5	2636.4	2517.2	1693.5	3267.7	3300	3300	3230.7	1893	1947.2	2289.9	2516	2336.9	2050.6	2004.2	1851.2	1797.9	3300	2975.8	2494.7	2716.8	2001.5	1810.7	1890.2	2933	3300	2918	3087.5	2909.5	1998.2	2099.5	1984.5	2448.1	2650.1	1828.2	1868.3	2207.3	2127.2	1709.1	2671.8	2873.9	1796.3	1723.5	1023.7	1007	904.1	1101.1	1173.5
