electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
18016.681457906107,0.0,366000
44918.42246423954,47.09936399455207,366000
72010.05811296987,94.19872798910413,366000
99734.67590302664,141.29809198365624,366000
127823.25842434532,189.35217281593577,366000
154645.87666301263,235.4649960781695,366000
182338.84534600264,282.56436007272157,366000
