case,case_label,fraction,scenario,cost,risk_months
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,0.2,19,1362598732.8583336,50.49809828907435
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,0,2183705402.7936726,177.24552822665078
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,1,2183705402.7936726,177.5759823688931
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,2,2183705402.7936726,177.9485436615414
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,3,2183705402.7936726,178.20931113687257
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,4,2183705402.7936726,177.98174641238342
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,5,2183705402.7936726,177.8457817032652
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,6,2183705402.7936726,177.51969267314072
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,7,2183705402.7936726,177.86909969557337
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,8,2183705402.7936726,177.10657424788332
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,9,2183705402.7936726,177.40015336129318
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,10,2183705402.7936726,177.67718055119278
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,11,2183705402.7936726,177.45385874626527
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,12,2183705402.7936726,177.60201548279468
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,13,2183705402.7936726,177.8670523392254
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,14,2183705402.7936726,177.69599497821127
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,15,2183705402.7936726,177.66464097753402
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,16,2183705402.7936726,177.71537499274783
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,17,2183705402.7936726,177.8340783507787
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,18,2183705402.7936726,177.47350311806562
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,1.0,19,2183705402.7936726,177.56739197107646
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,0,2030195955.6702628,171.4531737657267
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,1,2030195955.6702628,173.28393448851244
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,2,2030195955.6702628,173.6957000929641
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,3,2030195955.6702628,172.96060422396948
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,4,2030195955.6702628,173.35229035104035
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,5,2030195955.6702628,173.0634958343557
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,6,2030195955.6702628,173.08254481921026
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,7,2030195955.6702628,172.3454839518301
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,8,2030195955.6702628,171.55330719638036
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,9,2030195955.6702628,171.980324026922
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,10,2030195955.6702628,172.88826571994574
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,11,2030195955.6702628,171.99371622074872
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,12,2030195955.6702628,171.54596469400533
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,13,2030195955.6702628,172.8260819582224
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,14,2030195955.6702628,172.63605958933465
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,15,2030195955.6702628,173.79986834124725
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,16,2030195955.6702628,172.13731279653422
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,17,2030195955.6702628,173.42744507570563
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,18,2030195955.6702628,172.48070079503012
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.8,19,2030195955.6702628,171.9188305583354
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,0,1882100803.8580914,160.6541395918746
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,1,1882100803.8580914,165.28577260256031
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,2,1882100803.8580914,163.5045300741175
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,3,1882100803.8580914,159.30370021015455
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,4,1882100803.8580914,164.89489076489653
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,5,1882100803.8580914,163.31016157032946
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,6,1882100803.8580914,164.78388493780878
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,7,1882100803.8580914,162.728018141787
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,8,1882100803.8580914,161.65749452048186
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,9,1882100803.8580914,162.00833543438873
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,10,1882100803.8580914,163.77238548652795
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,11,1882100803.8580914,161.3965354660258
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,12,1882100803.8580914,159.06034490852204
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,13,1882100803.8580914,162.64781711190497
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,14,1882100803.8580914,162.25506447460228
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,15,1882100803.8580914,166.3390129615194
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,16,1882100803.8580914,162.1983857445235
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,17,1882100803.8580914,165.2627640753779
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,18,1882100803.8580914,161.1393047761169
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.6,19,1882100803.8580914,162.13869320715062
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,0,1729655156.4905612,145.07435950064587
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,1,1729655156.4905612,151.96428652090236
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,2,1729655156.4905612,149.87606280096742
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,3,1729655156.4905612,138.10731590667388
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,4,1729655156.4905612,154.0733724000877
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,5,1729655156.4905612,148.6220879925849
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,6,1729655156.4905612,152.97035263559349
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,7,1729655156.4905612,144.68972865447057
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,8,1729675156.4905612,143.24128612362603
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,9,1729655156.4905612,137.8871794119034
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,10,1729655156.4905612,150.3513577803762
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,11,1729655156.4905612,145.72517661660208
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,12,1729655156.4905612,129.83781840725595
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,13,1729655156.4905612,148.38174254153324
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,14,1729655156.4905612,143.74612506366145
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,15,1729655156.4905612,155.00048067288841
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,16,1729655156.4905612,145.78558339084165
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,17,1729655156.4905612,154.7675925549038
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,18,1729655156.4905612,142.07308974745797
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.4,19,1729655156.4905612,148.09100877554962
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,0,1575119897.0413609,121.34985425437239
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,1,1575119897.0413609,135.5686038450933
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,2,1575119897.0413609,125.6102699040718
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,3,1575119897.0413609,111.36775858527753
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,4,1575119897.0413609,139.09738449747653
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,5,1575119897.0413609,125.14249687742648
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,6,1575259897.0413609,134.98410089771392
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,7,1575119897.0413609,115.69548198069253
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,8,1575299897.0413609,107.99045616340956
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,9,1575119897.0413609,100.37561993761891
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,10,1575119897.0413609,125.80248813792277
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,11,1575119897.0413609,118.85014700483444
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,12,1575119897.0413609,98.68290746169274
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,13,1575119897.0413609,119.18542805120268
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,14,1575119897.0413609,116.67703858116914
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,15,1575119897.0413609,135.14506906785763
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,16,1575119897.0413609,121.08626579648184
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,17,1575119897.0413609,138.47303375813385
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,18,1575119897.0413609,111.25434505799515
basetariff_baseline/8mpd_36vessels,baseline_8mpd_36vessels,0.2,19,1575119897.0413609,124.45796524557737
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,0,1203715254.3371315,29.885223096821118
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,1,1203715254.3371315,31.760719860830626
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,2,1203715254.3371315,31.246285178032885
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,3,1203715254.3371315,27.831864135062585
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,4,1203715254.3371315,32.50260729353124
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,5,1203715254.3371315,30.559552586540836
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,6,1203785254.3371315,31.994835795731074
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,7,1203715254.3371315,29.15590480486928
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,8,1203815254.3371315,28.15425109764162
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,9,1203715254.3371315,27.194186799061654
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,10,1203715254.3371315,30.952485501979645
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,11,1203715254.3371315,29.366534570066307
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,12,1203715254.3371315,25.41541996742364
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,13,1203715254.3371315,29.635591382585154
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,14,1203715254.3371315,28.98439259071864
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,15,1203715254.3371315,32.128939518442415
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,16,1203715254.3371315,29.87719933416259
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,17,1203715254.3371315,32.433822393370846
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,18,1203715254.3371315,28.395516139806908
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,1.0,19,1203715254.3371315,30.59642719233477
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,0,1130472207.6498203,28.0270882157003
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,1,1130472207.6498203,30.561044507597607
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,2,1130472207.6498203,29.332103423548013
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,3,1130472207.6498203,26.003379431589146
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,4,1130472207.6498203,31.438860216093175
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,5,1130472207.6498203,28.85813077824851
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,6,1130592207.6498203,30.87873711329462
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,7,1130472207.6498203,27.209312848809557
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,8,1130592207.6498203,25.429557200336735
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,9,1130472207.6498203,24.879890274914178
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,10,1130472207.6498203,29.0553165271516
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,11,1130472207.6498203,27.554366113856926
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,12,1130472207.6498203,23.353994032373112
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,13,1130472207.6498203,27.813411544300315
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,14,1130472207.6498203,27.309704904280675
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,15,1130472207.6498203,30.97598602968202
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,16,1130472207.6498203,28.255312978999598
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,17,1130472207.6498203,31.43196045282219
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,18,1130472207.6498203,26.444663422079348
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.8,19,1130472207.6498203,28.91835038398112
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,0,1086534961.215504,26.156974027900436
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,1,1086534961.215504,29.209263242044155
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,2,1086534961.215504,27.016212910502254
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,3,1086534961.215504,23.70732935637993
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,4,1086534961.215504,30.131938655700775
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,5,1086534961.215504,27.08117993381835
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,6,1086674961.215504,29.118845176013373
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,7,1086534961.215504,24.902367549968407
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,8,1086734961.215504,23.174206535982616
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,9,1086534961.215504,21.13732794693347
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,10,1086534961.215504,27.13447460843551
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,11,1086534961.215504,25.665510373025167
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,12,1086534961.215504,21.13647792254181
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,13,1086534961.215504,25.597712250403326
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,14,1086534961.215504,25.16853845930255
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,15,1086534961.215504,29.317562906089208
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,16,1086534961.215504,26.065820467114715
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,17,1086534961.215504,29.952908572120798
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,18,1086544961.215504,23.692555176030908
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.6,19,1086534961.215504,26.702867688836697
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,0,1044766028.908161,23.448234010359187
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,1,1044756028.908161,27.66143113076963
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,2,1044756028.908161,24.905971686234935
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,3,1044776028.908161,21.568943618907607
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,4,1044756028.908161,28.09547395887958
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,5,1044756028.908161,25.181627794954
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,6,1044926028.908161,26.308000987028684
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,7,1044786028.908161,22.73730328620653
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,8,1045056028.908161,20.792172184851875
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,9,1044766028.908161,17.876552356273905
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,10,1044756028.908161,25.273294181921077
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,11,1044786028.908161,24.043770338695296
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,12,1044776028.908161,19.217689953964225
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,13,1044756028.908161,23.05787152178718
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,14,1044766028.908161,23.084789036810786
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,15,1044756028.908161,28.085621863441652
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,16,1044756028.908161,23.064600293703712
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,17,1044756028.908161,27.749346366896003
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,18,1044776028.908161,20.972465978034855
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.4,19,1044776028.908161,24.252852527246567
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,0,1005576503.9575202,20.501176931134165
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,1,1005456503.9575202,25.97639347739929
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,2,1005456503.9575202,22.37154152853698
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,3,1005606503.9575202,19.668112591087695
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,4,1005456503.9575202,26.083952074986918
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,5,1005466503.9575202,23.097405347629945
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,6,1005666503.9575202,22.480656323086812
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,7,1005526503.9575202,20.422066717822307
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,8,1005846503.9575202,18.741462506155397
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,9,1005576503.9575202,15.225452741682963
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,10,1005456503.9575202,23.350826137870268
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,11,1005566503.9575202,21.85572756351525
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,12,1005576503.9575202,17.612345030009298
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,13,1005506503.9575202,20.52021255481236
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,14,1005526503.9575202,20.75844707851998
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,15,1005466503.9575202,26.538017824498773
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,16,1005456503.9575202,20.06392475128378
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,17,1005456503.9575202,24.84749169170616
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,18,1005526503.9575202,18.190947557157255
basetariff_flexible/3mpd_30vessels,flexible_3mpd_30vessels,0.2,19,1005536503.9575202,21.681096410722233
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,0,1256170982.2581525,33.60047008239477
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,1,1256170982.2581525,35.419111903494574
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,2,1256170982.2581525,34.859525998647996
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,3,1256170982.2581525,31.929780696891108
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,4,1256170982.2581525,35.93372360050844
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,5,1256170982.2581525,34.45975865711459
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,6,1256190982.2581525,35.611271019403596
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,7,1256170982.2581525,33.38042998436115
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,8,1256210982.2581525,32.99481960078256
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,9,1256170982.2581525,31.604816094185146
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,10,1256170982.2581525,34.90069593031678
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,11,1256170982.2581525,33.48739840011376
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,12,1256170982.2581525,29.641426909507985
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,13,1256170982.2581525,33.95317759153187
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,14,1256170982.2581525,33.00226998845934
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,15,1256170982.2581525,35.99310509833403
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,16,1256170982.2581525,33.78862569212941
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,17,1256170982.2581525,36.00573125555019
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,18,1256170982.2581525,32.607222185983694
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,1.0,19,1256170982.2581525,34.34810799712946
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,0,1174584640.1396096,31.746354480619743
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,1,1174584640.1396096,33.93612346406826
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,2,1174584640.1396096,33.27476449374679
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,3,1174584640.1396096,29.517390158931835
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,4,1174584640.1396096,34.77148785408057
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,5,1174584640.1396096,32.54487730167259
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,6,1174654640.1396096,34.20812313574926
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,7,1174584640.1396096,30.979496421283017
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,8,1174694640.1396096,29.54526694060966
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,9,1174584640.1396096,28.757402715408954
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,10,1174584640.1396096,32.81419443605863
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,11,1174584640.1396096,31.26747535997118
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,12,1174584640.1396096,26.808075389424
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,13,1174584640.1396096,31.578286243244936
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,14,1174584640.1396096,30.82234275189009
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,15,1174584640.1396096,34.37419982372287
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,16,1174584640.1396096,31.794074910991153
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,17,1174584640.1396096,34.705663437582345
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,18,1174584640.1396096,30.22029975661119
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.8,19,1174584640.1396096,32.68000585411718
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,0,1126839204.452106,29.35023062015345
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,1,1126839204.452106,32.47786267174677
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,2,1126839204.452106,30.73512714356637
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,3,1126839204.452106,27.113526369375144
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,4,1126839204.452106,33.45400887636159
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,5,1126839204.452106,30.18034883732169
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,6,1126969204.452106,32.579088915362775
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,7,1126839204.452106,28.278541248738108
basetariff_flexible/3mpd_36vessels,flexible_3mpd_36vessels,0.6,8,1126989204.452106,26.41053599785822
