case,case_label,fraction,scenario,cost,risk_months
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,8,1401216536.0802999,36.04922698315216
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,9,1401216536.0802999,34.98731883288691
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,10,1401216536.0802999,37.64027246120557
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,11,1401216536.0802999,36.602371288386585
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,12,1401216536.0802999,33.013191340735474
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,13,1401216536.0802999,37.37510582055937
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,14,1401216536.0802999,36.202577949928234
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,15,1401216536.0802999,38.74679336568464
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,16,1401216536.0802999,36.54155437231145
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,17,1401216536.0802999,38.69733050475083
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,18,1401216536.0802999,35.840920685484704
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,1.0,19,1401216536.0802999,37.164905908039145
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,0,1332803159.4006276,34.47483596806827
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,1,1332803159.4006276,36.48662040770822
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,2,1332803159.4006276,35.926065742542264
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,3,1332803159.4006276,32.23203554488044
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,4,1332803159.4006276,37.18567978925347
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,5,1332803159.4006276,35.18612574201485
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,6,1332853159.4006276,36.7105662811561
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,7,1332803159.4006276,33.8009740335833
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,8,1332873159.4006276,32.9735060474937
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,9,1332803159.4006276,31.601934122276038
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,10,1332803159.4006276,35.83864560700057
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,11,1332803159.4006276,34.07190219155719
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,12,1332803159.4006276,29.47811671881765
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,13,1332803159.4006276,34.25171851708853
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,14,1332803159.4006276,33.542260820938736
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,15,1332803159.4006276,36.91500268730164
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,16,1332803159.4006276,34.4749589233932
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,17,1332803159.4006276,37.1298666248537
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,18,1332803159.4006276,32.859585627744224
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.8,19,1332803159.4006276,35.32733149659523
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,0,1257194149.0418456,31.79151903622127
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,1,1257194149.0418456,34.66535655406969
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,2,1257194149.0418456,33.27127501789206
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,3,1257194149.0418456,29.49557655804609
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,4,1257194149.0418456,35.660952130129516
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,5,1257194149.0418456,32.733755889538486
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,6,1257314149.0418456,35.02568795959432
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,7,1257194149.0418456,30.863663099435705
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,8,1257314149.0418456,28.84494694903241
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,9,1257194149.0418456,28.221375711050015
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,10,1257194149.0418456,32.95731361990012
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,11,1257194149.0418456,31.254773503716358
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,12,1257194149.0418456,26.490597363409538
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,13,1257194149.0418456,31.54868907938688
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,14,1257194149.0418456,30.977422032732477
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,15,1257194149.0418456,35.1360020919764
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,16,1257194149.0418456,32.04997044707129
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,17,1257194149.0418456,35.65332786714512
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,18,1257194149.0418456,29.996329494717912
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.6,19,1257194149.0418456,32.801976563337504
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,0,1188190494.7839909,28.53536931294781
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,1,1188190494.7839909,32.43541661951568
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,2,1188190494.7839909,29.841485492370666
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,3,1188190494.7839909,26.062571658066613
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,4,1188190494.7839909,33.46419950613488
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,5,1188190494.7839909,30.035438144807106
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,6,1188340494.7839909,32.10496161448129
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,7,1188190494.7839909,27.31838921163154
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,8,1188430494.7839909,25.083364060379814
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,9,1188190494.7839909,22.769623586680304
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,10,1188190494.7839909,30.099410851160176
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,11,1188200494.7839909,28.44199001220608
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,12,1188190494.7839909,23.268524695264087
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,13,1188190494.7839909,28.201467622153928
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,14,1188200494.7839909,27.738429068962976
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,15,1188190494.7839909,32.84062539712712
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,16,1188190494.7839909,28.697056187785293
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,17,1188190494.7839909,33.15949970880072
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,18,1188210494.7839909,25.831954340577923
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.4,19,1188190494.7839909,29.45984881692599
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,0,1113330562.4297223,24.25019735301425
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,1,1113230562.4297223,30.17278001862348
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,2,1113230562.4297223,26.41858497510414
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,3,1113320562.4297223,22.870112757002218
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,4,1113230562.4297223,30.389537914525867
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,5,1113230562.4297223,26.94971394376492
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,6,1113430562.4297223,26.96218880782835
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,7,1113280562.4297223,24.0934687595412
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,8,1113590562.4297223,22.032133267115203
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,9,1113310562.4297223,18.323977097885724
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,10,1113230562.4297223,27.235535789157883
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,11,1113330562.4297223,25.639149043688562
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,12,1113320562.4297223,20.623010695619726
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,13,1113260562.4297223,24.165426115611726
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,14,1113280562.4297223,24.432873482640996
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,15,1113240562.4297223,30.674160897368942
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,16,1113230562.4297223,23.906486611911276
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,17,1113230562.4297223,29.387681335038934
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,18,1113260562.4297223,21.546758438100763
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.2,19,1113280562.4297223,25.513384747116504
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,0,1092982283.7949057,20.312300965200983
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,1,1092822283.7949057,27.69106220828231
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,2,1092802283.7949057,22.46200577966949
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,3,1093112283.7949057,20.43224623414751
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,4,1092792283.7949057,26.85174963722602
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,5,1092822283.7949057,22.775244951791265
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,6,1093022283.7949057,21.78385177914126
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,7,1092962283.7949057,21.296760778093795
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,8,1093262283.7949057,18.838302765808162
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,9,1093052283.7949057,14.923994781333857
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,10,1092812283.7949057,24.235416274426367
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,11,1092992283.7949057,23.003871750423517
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,12,1093072283.7949057,18.09061693191604
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,13,1092942283.7949057,21.357021307782322
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,14,1093022283.7949057,21.594230680084852
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,15,1092812283.7949057,27.929732791286426
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,16,1092832283.7949057,20.110046485377417
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,17,1092792283.7949057,25.21686703649832
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,18,1093042283.7949057,17.836715420885312
basetariff_baseline/4mpd_30vessels,baseline_4mpd_30vessels,0.01,19,1092962283.7949057,22.05538664855971
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,0,1466335284.1974082,42.69478510048003
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,1,1466335284.1974082,44.25009094217883
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,2,1466335284.1974082,43.742073530512094
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,3,1466335284.1974082,41.85106220265482
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,4,1466335284.1974082,44.52346652896652
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,5,1466335284.1974082,43.64935001594358
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,6,1466335284.1974082,44.35422549945122
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,7,1466335284.1974082,43.069521984633475
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,8,1466335284.1974082,42.86413053002569
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,9,1466335284.1974082,42.75712722897365
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,10,1466335284.1974082,44.14871402560511
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,11,1466335284.1974082,43.090191629279886
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,12,1466335284.1974082,40.74533479526137
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,13,1466335284.1974082,43.68869499947884
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,14,1466335284.1974082,43.2561197061544
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,15,1466335284.1974082,44.74574415430018
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,16,1466335284.1974082,42.97149677331198
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,17,1466335284.1974082,44.60795915739167
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,18,1466335284.1974082,42.7225556844746
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,1.0,19,1466335284.1974082,43.271134285779674
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,0,1390163644.745048,40.33288063954521
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,1,1390163644.745048,42.24830987294041
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,2,1390163644.745048,41.66783009870116
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,3,1390163644.745048,38.39596612772797
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,4,1390163644.745048,42.834640766335056
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,5,1390163644.745048,41.31919791900825
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,6,1390163644.745048,42.52799665829862
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,7,1390163644.745048,40.22588000685168
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,8,1390183644.745048,39.823343933423914
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,9,1390163644.745048,38.33474874381075
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,10,1390163644.745048,41.80079089650075
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,11,1390163644.745048,40.51391989575882
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,12,1390163644.745048,36.097575013755744
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,13,1390163644.745048,41.2532078244693
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,14,1390163644.745048,39.9637838854331
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,15,1390163644.745048,43.09262123497756
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,16,1390163644.745048,40.5308782011164
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,17,1390163644.745048,43.02817041085438
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,18,1390163644.745048,39.49856508314981
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.8,19,1390163644.745048,41.171481806913306
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,0,1305980910.4657228,37.47875390614115
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,1,1305980910.4657228,40.0631730104454
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,2,1305980910.4657228,39.282682882180595
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,3,1305980910.4657228,34.84725210095098
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,4,1305980910.4657228,41.04949846268994
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,5,1305980910.4657228,38.42075686861058
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,6,1306050910.4657228,40.384357882736765
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,7,1305980910.4657228,36.57295938204483
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,8,1306090910.4657228,34.88106601719632
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,9,1305980910.4657228,33.94965807595548
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,10,1305980910.4657228,38.738757278312875
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,11,1305980910.4657228,36.913451325657775
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,12,1305980910.4657228,31.64832757714556
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,13,1305980910.4657228,37.28021111771343
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,14,1305980910.4657228,36.38753166444661
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,15,1305980910.4657228,40.58042197452011
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,16,1305980910.4657228,37.53457382154764
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,17,1305980910.4657228,40.97185008860247
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,18,1305980910.4657228,35.676626103467804
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.6,19,1305980910.4657228,38.580376548481894
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,0,1229151906.1317468,33.73725030973014
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,1,1229151906.1317468,37.689944746787276
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,2,1229151906.1317468,34.92145454825216
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,3,1229151906.1317468,30.96212228868818
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,4,1229151906.1317468,38.67122152377069
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,5,1229151906.1317468,34.7914669138331
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,6,1229291906.1317468,37.52784117034234
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,7,1229151906.1317468,32.16536780207278
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,8,1229331906.1317468,30.02319781461564
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,9,1229151906.1317468,27.906601051547064
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,10,1229151906.1317468,34.974899608185076
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,11,1229151906.1317468,33.04213760504662
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,12,1229151906.1317468,27.43548196731859
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,13,1229151906.1317468,33.13553678732339
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,14,1229151906.1317468,32.437903892103265
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,15,1229151906.1317468,37.572276367769526
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,16,1229151906.1317468,33.66374912686483
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,17,1229151906.1317468,38.49744045752502
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,18,1229151906.1317468,30.930402281134054
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.4,19,1229151906.1317468,34.601320366436134
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,0,1152890519.1604934,28.072600441166816
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,1,1152820519.1604934,34.47407089627109
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,2,1152820519.1604934,30.453669415801087
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,3,1152880519.1604934,26.433776331567245
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,4,1152820519.1604934,34.65387673491206
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,5,1152820519.1604934,30.81006656755729
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,6,1153010519.1604934,31.577037278685722
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,7,1152860519.1604934,27.791022109743363
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,8,1153160519.1604934,25.384521219167127
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,9,1152870519.1604934,21.382683152237433
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,10,1152820519.1604934,31.118336646522387
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,11,1152900519.1604934,29.53378705488276
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,12,1152880519.1604934,23.660525930222665
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,13,1152820519.1604934,27.775950446287172
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,14,1152860519.1604934,28.084717478596144
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,15,1152820519.1604934,34.878419318893435
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,16,1152820519.1604934,27.720715065032902
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,17,1152820519.1604934,33.99239630870943
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,18,1152840519.1604934,25.07936683832888
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.2,19,1152850519.1604934,29.48731616124917
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,0,1121857695.1210186,22.784467260011212
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,1,1121697695.1210186,31.069457852342847
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,2,1121677695.1210186,25.218808549933076
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,3,1121997695.1210186,22.92732363048588
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,4,1121667695.1210186,30.116264049131154
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,5,1121697695.1210186,25.60850774938001
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,6,1121897695.1210186,24.429564512046618
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,7,1121837695.1210186,23.897723088052782
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,8,1122137695.1210186,21.145318010769472
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,9,1121917695.1210186,16.765147656267366
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,10,1121687695.1210186,27.18339193434535
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,11,1121867695.1210186,25.781016098376597
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,12,1121937695.1210186,20.295904907533316
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,13,1121817695.1210186,23.968839267606032
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,14,1121897695.1210186,24.226482564446876
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,15,1121687695.1210186,31.35229759618555
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,16,1121707695.1210186,22.5619322264962
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,17,1121667695.1210186,28.286336578464116
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,18,1121917695.1210186,20.03335292049926
basetariff_baseline/4mpd_36vessels,baseline_4mpd_36vessels,0.01,19,1121817695.1210186,24.727065873231112
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,0,1829354001.5784135,73.7089790526571
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,1,1829354001.5784135,74.59003696262829
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,2,1829354001.5784135,74.68975516078885
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,3,1829354001.5784135,74.11635428783026
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,4,1829354001.5784135,74.45862745599608
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,5,1829354001.5784135,74.42795348046758
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,6,1829354001.5784135,74.58902399756595
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,7,1829354001.5784135,74.15256002184253
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,8,1829354001.5784135,73.73014683663881
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,9,1829354001.5784135,74.03453363912026
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,10,1829354001.5784135,74.13270324641752
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,11,1829354001.5784135,73.84969587335252
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,12,1829354001.5784135,73.42278241309229
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,13,1829354001.5784135,74.18962925095161
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,14,1829354001.5784135,74.0568352950686
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,15,1829354001.5784135,74.96031928594857
basetariff_baseline/6mpd_36vessels,baseline_6mpd_36vessels,1.0,16,1829354001.5784135,73.9586131242576
