electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
37694.85920491675,1.8067759509679933,366000
44468.6285297366,47.08904109589019,366000
63646.64361036106,94.17808219178114,366000
84133.63300552987,141.2671232876694,366000
104810.8972831154,188.3561643835562,366000
140655.1048494927,235.44520547945643,366000
311664.1892506484,282.5342465753537,366000
