electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
39659.46115004966,0.2463785387683627,366000
55606.08576230559,47.08904109589038,366000
82626.85092117017,94.1780821917812,366000
110636.8162309316,141.26712328767024,366000
139745.3654100845,188.41798752310478,366000
167486.17998894578,235.44520547945262,366000
298879.56598538946,282.5342465753573,366000
