water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.06364778918182704,40669.80520782785,366000
53.97332522618938,79479.11083708827,366000
107.66023540106055,113010.6171450876,366000
161.47444115429545,149813.573902393,366000
215.28864690753025,178504.24153497044,366000
269.1028526607651,211335.08979792692,366000
322.91705841399994,249621.4922499974,366000
376.7312641672349,282520.2400774265,366000
