water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,69940.46749901117,366000
129.19228248127322,187476.55145676,366000
260.8668287406355,263277.4204620925,366000
387.50047009679594,339266.7559713038,366000
517.6856580893111,413790.9246967677,366000
646.6488085295292,486230.7578848559,366000
794.1716542951668,569810.9307296798,366000
904.1168453278589,635139.0280078191,366000
