electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
32415.226929129407,0.0,366000
83924.14867949035,47.99043304309763,366000
133605.33449677489,96.42640061046806,366000
181348.0125062495,142.12551324301995,366000
229976.86551358027,189.35217281593577,366000
277774.9294604206,235.46499607816943,366000
327400.72934033844,282.5643600727215,366000
