electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
18025.11988055176,0.0,366000
45995.01825037143,47.99043304309763,366000
74158.76740097253,96.42640061046806,366000
101474.89878151788,142.63469555647458,366000
127883.12664597324,189.35217281593577,366000
154551.45548769238,235.46499607816943,366000
182133.65229595028,282.5643600727215,366000
