cost,risk_months_supply
944330397.225346,19.188036552824265
1171945349.446371,29.905570630133173
1150542557.0725439,29.636535534918217
1170837148.568615,29.819358135558883
967233118.9979146,21.73225689409912
962819102.6530956,20.983781118861167
1104438475.8190637,28.85835302164235
1092753316.9553256,28.62077725943421
1144663379.2825375,29.53623767674365
1031381827.8564619,26.238506316474947
1113914517.929157,29.063280041485047
947805816.5011667,19.608924375179186
1078759920.4531717,28.166928278662418
1125752836.9111428,29.272138266572302
1085428924.5788603,28.30751314725029
979026153.6633459,22.993725472004265
1037138206.1492525,26.646471371374112
953044099.3835274,19.995296963913127
998969877.1603773,24.4339718246624
989353342.7199955,23.490895682743496
995285904.5242188,23.961740876314302
1063926206.8977346,27.62316688846325
954498129.4437435,20.400939540325844
970195345.3913037,21.79405228957356
1016047981.0524158,25.46147402259545
1133190678.73583,29.406422299415613
1091347510.9849792,28.40825647974463
992020067.0774457,23.90066050800955
1066431452.4974699,27.757610112308093
949694163.881884,19.84319764885999
1000499426.8152784,24.49433859119435
975798649.5411384,22.61927573770034
1004674766.2640318,24.796396799865605
1010364517.5786728,24.887555818199154
1053987560.2000891,27.325397044852554
1038612255.6884035,26.709057268483672
1049375470.878631,27.16400064921505
1076870371.425048,27.830269161571202
956443858.272348,20.559656591410963
944447708.7715298,19.203863626050257
1019703867.5448172,25.749232988444554
1024815520.6780088,25.982224706233232
986653458.1194398,23.407563237623517
1027892300.6512764,26.047955667068333
958040177.6087309,20.815753358240308
1042411516.6533308,26.99712555855398
1058077130.432389,27.418663414162705
973603455.0047306,22.13450034040015
1108882006.7231784,28.936940126534257
1021482580.7793516,25.77877714004581
