cost,risk_months_supply
1240137579.5245347,29.9035879619506
951610945.6819837,19.19071990609336
961419745.9676158,20.271129446121822
955257872.2198565,19.514644233250632
975868738.3899205,21.313737847860835
1179301553.313573,29.431486860770896
1162225800.1611643,29.160753416569793
967170155.8767141,20.656118293723985
1056685533.1737791,26.7084259976941
1084325024.8341503,27.55717343380685
1067819087.7283688,27.048861741105593
1048875469.3738034,26.256669215091954
990636518.4584274,22.700439102666476
1097026009.1361792,27.93361598343966
977601421.93199,21.67795888827159
1076677365.730103,27.406774763915212
985562851.3529215,22.172634346941727
1027342881.643267,25.365853811561998
981861307.9314744,21.936833203506065
1153183498.4337096,28.921740919924115
995657531.5759821,23.09339471386069
1022731970.9602686,24.737115311893568
1105999534.3623986,28.13889958738904
1032471390.0941747,25.604399733874537
1207912439.2289953,29.677571532749237
1145415307.5583663,28.834580874705033
1000370675.5337675,23.41304838754089
1111630963.4909801,28.323064705792014
1137512186.5105572,28.781903340237374
1186089818.8698258,29.495597610835052
1037181864.5528176,25.7601151536336
1003713418.6163006,23.709878712154598
1129262112.9110732,28.622181315439654
1158939621.492999,29.12046228431675
1199849657.8969083,29.60276785680957
1017053352.1038212,24.508739989257727
1100538749.9092748,27.961992791770705
1061185322.7821163,26.84574616790041
965271748.2774732,20.62973959356372
997887848.517328,23.21463097387569
1235242007.6676464,29.870748440496392
1006284825.2199619,23.97422518662965
1116579481.4673247,28.429919367566082
1217253450.1791902,29.704756283749703
1132490605.1448598,28.631927123309385
1024272363.6205593,25.116968629473476
1065453044.2495483,26.917085661574056
1122058809.0807805,28.443974347296653
1041128466.6430349,25.93494860757225
1016161334.0959387,24.423764273709878
