cost,risk_months_supply
1210380938.7559981,29.905570630133173
948227755.8394495,19.20152943079858
1112551323.1455848,28.571258196922447
967681642.3065364,22.157242917306228
1064249156.4936253,27.588093288083435
1194685541.0392911,29.759484471840164
1181663174.5258892,29.69790678408777
951570347.7417727,19.615497419354583
1072276154.9275868,27.76554833403511
1125728074.9316795,28.86381365198496
1023846399.0106108,26.005657792090716
962256333.8493633,21.536432411874454
1038534018.9307735,26.69716484402786
953035244.0573413,20.18764975557948
1146947196.2828844,29.26669488811138
1055645838.5236692,27.28490852499736
1203728153.9166477,29.848492115539887
1139622848.4505837,29.14033793239949
1032145426.7640486,26.428608083713648
1029423702.4823759,26.300774419449755
978775710.7232841,23.289300228828747
1154226965.0759463,29.357656225273615
985092038.3423538,23.76354671097568
1161433512.5645328,29.434354342655638
992175045.8110002,24.24449753990426
1082948879.553901,27.9562318247789
1018090900.4486592,25.83669304205872
1044329082.14794,26.962263736909478
1004224160.6765598,24.87001870525094
1103882341.5299776,28.44592465537882
998989272.2359581,24.585345566429194
1173395938.792633,29.62141832922123
1052577963.9516537,27.148897545532186
1014504711.4857261,25.50845403502769
956331320.2639107,20.65095945662527
958302568.6597955,21.024788119749353
1080843576.9422655,27.8851644537028
954146009.5906811,20.356107510694347
960697194.4622118,21.35148016396539
1091157337.956295,28.159328341572774
1005545036.8378198,24.999567344537677
1134842497.6765778,28.9844478440017
1093111161.0663068,28.219229763690105
987747441.7662764,23.925931070546948
1042939308.9839494,26.85806480920594
970301700.2206671,22.444175429310842
949306076.344107,19.343979053491665
1008541050.8761461,25.306065029529464
1016531032.1435955,25.61605582801534
1101021119.102646,28.350413599567236
