cost,risk_months_supply
1046015734.8805698,23.139469496191914
1284158531.7003026,33.87876944434184
1131738998.533539,31.073675572518432
1138661332.842938,31.34486412352747
1134860625.431269,31.205668674921647
1102351011.3576264,29.36227107294395
1085272825.4549873,27.953300770682127
1128098330.8422928,30.91647569921064
1145892628.750786,31.607810813775068
1046661582.9030836,23.246398425803687
1089273586.305708,28.306391267647626
1076622170.8543205,27.11940270841925
1183910974.9420822,32.53698283673526
1078719814.2375908,27.337128207619735
1136152763.8627124,31.24403196190969
1062382116.4715807,25.42070908165213
1100700013.5986059,29.223930550553927
1068451249.5228752,26.175697624409487
1157860391.355413,31.94032809547623
1121652583.2616694,30.567328758965534
1067006991.4111675,26.037278884715658
1242250336.8453407,33.45690590950092
1061189531.9134907,25.241870142705373
1075561046.941056,27.02430709098237
1279545115.6855817,33.833523085096644
1187082600.1544926,32.55445631582021
1074394624.237831,26.934040750968204
1086681909.595768,28.062154897469064
1079718811.8851385,27.445560756034798
1068501198.7235314,26.277950219243802
1126663804.584366,30.84072661884174
1160910114.7004564,32.01502552941162
1082129544.1042352,27.629051079679186
1239107881.4935384,33.41674554411164
1181556954.252113,32.49088553196992
1108656313.7850542,29.80691399556565
1072309043.6381958,26.711225659769685
1088487043.1913033,28.19886552328474
1248506961.8767524,33.50837240902071
1281554002.1934438,33.844730661746624
1219122914.649715,33.139702369542924
1276122014.5904026,33.80739470226883
1090363242.843272,28.434547092784026
1140725435.1870656,31.423677480349163
1069400147.7540691,26.402786825799524
1209213171.828558,32.98138050347404
1118441213.3547924,30.396347660277407
1047804705.8467239,23.38026719421181
1224192899.869344,33.21797170894181
1053316926.987421,24.156327821491917
1192516155.2173982,32.68115932916587
1148862590.6366692,31.677077652890024
1048875861.9078209,23.551340337765822
1107264971.8500087,29.746206365750812
1180181018.8159192,32.442639720179
1166351710.8614316,32.15793726859595
1087377953.3588479,28.133902052657383
1246117325.2390885,33.49504169186668
1206586517.1553416,32.940202107104085
1255702920.5820239,33.59002790335004
1178162119.6667392,32.424612492053555
1084188794.0901203,27.841332298572798
1258684029.7419758,33.61181756761659
1049406543.0590227,23.643095392528146
