cost,risk_months_supply
953331562.1656687,19.195278876965716
1260157818.0564373,29.90358796195084
983451335.08782,23.228846223064473
975587217.1702821,22.35723349302163
1027948818.1233051,25.904372977447604
982975976.5347351,22.765776960416385
1054769824.1380476,27.255487164591024
990506756.0058382,23.877417910502604
969240812.556192,21.924580218591476
1062659355.2154062,27.429181045186503
1007678523.3431402,24.911890031733325
1013882528.5220331,25.302191099614227
1224474631.2982469,29.723342174005573
966374951.6917442,21.192284730307584
1189890290.7353797,29.366558109747892
961917656.1778666,20.84201557921812
1199136723.9230947,29.51842086702362
1141969261.3667371,28.91917627412663
968120243.1913278,21.56866325470299
1036747132.1968696,26.3862132467841
1042781574.0811088,26.643584956388004
1024083891.0368211,25.65519600165438
1105241883.7945144,28.274693802498735
1162830830.9081821,29.190878255698316
1019180565.6066335,25.471580817803805
956150105.6608956,19.819707390757173
1234895867.215441,29.775953575797455
1177701970.9005237,29.355015637959504
1113109047.9070206,28.50795897818993
1045983304.726186,26.9083586357576
1211951401.9984639,29.62359218426052
955827057.5567071,19.397640507888255
1153284877.0608299,29.07593708044059
995787644.852993,24.28940428770403
1070472245.3642782,27.69672652361629
1121069877.0033486,28.651088957105408
1241097929.9869308,29.829225049714182
957927303.8560156,20.036266777743855
1211297677.6060028,29.52896196533578
959780893.4850042,20.509599019780474
1081712886.7070346,27.883283452595585
1127358530.412542,28.731158628802625
1133658470.1204562,28.85422042935116
1077599396.8277156,27.767879343048588
1037046598.395537,26.410290762210728
1087562388.3749757,27.957092090761904
1251372334.0952888,29.86844704769539
1003828575.9313033,24.684043676476325
1171101280.5569139,29.280677017129893
1098945578.9030147,28.264667360842587
