cost,risk_months_supply
1262077610.9289773,29.905570630133163
953325710.2999611,19.187049790020748
984189355.627812,22.998796206444634
1158467664.2888255,28.874154127312018
1141447695.9504902,28.54086773671067
1032344206.2862257,25.52914615569696
977916277.4252771,22.41534086573367
1003469314.9933736,24.11608979872986
1167519582.4462337,29.00016734420787
970070450.657086,21.67195407181554
1200591948.3578773,29.348133123653913
974459767.645211,22.164551171086824
991913448.915541,23.532121235738124
1042617654.4769043,25.880229411292664
967675002.3577778,21.368390175863684
1179965933.3048904,29.172514093986127
1094759035.6723351,27.591239234560685
1011113146.21402,24.360769574015002
1070496951.5561463,27.0343369073649
996059057.5464313,23.73453786797185
1105030842.894761,27.848754242730774
1027904322.0687697,25.19248567078004
1232418707.3344693,29.657320808519536
961442299.0568129,20.56183355697907
963292058.2308276,21.000292418858006
1017289630.3910354,24.68516552283022
1083917689.7655268,27.30572073132334
954555055.9529394,19.23875759918035
1242160472.5083828,29.780504207418296
1046508921.7886864,25.995440324779928
1249729225.4221997,29.808514474544403
1061244739.5779091,26.74988457842353
1188900658.188705,29.231845719163726
1097519069.54112,27.683154055964557
1022337603.0369047,24.987759920056053
1220580158.6505375,29.618899996582876
1075953807.970097,27.07894884929097
1210594766.6080532,29.49608301600984
956146582.0631987,19.736057949482063
1016159599.8207359,24.517111684213166
1261911907.4821908,29.90485626708166
959940029.0036951,20.199704805861884
956229742.6644964,19.75309274565733
1112596230.5890322,28.052460227340912
1134011940.7857282,28.395786653823713
958726537.083677,20.14230359417683
1080444019.7908032,27.252423859803407
1212162301.309733,29.50471596324802
1110676002.1249948,27.997950904830162
1053382490.1267526,26.472116962080783
