cost,risk_months_supply
1477999329.3918767,104.73431215194046
2118214871.6620278,177.6551416634386
1638914098.1209636,153.5815948265368
1906684743.5532792,172.87255947903537
1556455540.9455943,140.4299879803115
1480569365.7560935,106.64016922351001
1488852449.9260774,112.79768069693273
1984109404.4548001,175.45342934290957
1479306987.7412088,105.55432381111243
1521959429.990633,130.25577171469214
1493497875.1767256,116.0791703478053
1490551641.0422654,113.84701960570274
1481831578.3579428,107.46400608856513
1560017459.0432525,141.17191110370703
1497991730.6629481,119.33439470661067
1628824888.8886137,152.17157947867742
1524326690.1347127,131.0321312283764
2009976459.2120152,176.1124994809801
1484825608.761853,109.49901609553714
1564651816.807008,142.18600162085144
1912078873.6140819,173.13234033536565
2026728728.5572677,176.45841482498642
1496800790.3143315,118.46369499012
1529145109.0772502,133.29317471048913
1672285065.1661272,157.20756286301946
1517183250.019567,128.3861865011666
1890072891.859111,172.24012494423172
1519196056.6427855,129.5382260190869
1897123030.2973766,172.44478194664796
1483167530.3939538,108.30169074175316
1624833800.263999,151.61495066916814
1992842903.8783047,175.69413160088578
1773287439.5726705,165.32690441635742
1844423923.4443882,169.96710643128296
1491795327.8854787,114.6260680348648
1942004199.4679081,174.20626970061738
1690860890.6743274,158.82391863157827
1506578746.254864,123.57302835234618
1590426834.1821675,146.54041471894033
1495297189.943316,117.89667664404001
1504881123.41605,122.82979387195579
1928337059.9053624,173.70594689706638
1571855384.8130107,143.69997134810245
2074631417.3724265,177.24877486053495
1486185381.2453327,110.49568071768768
1645207484.6525435,154.09202546161515
1722199637.8074486,161.42444605654333
1813875448.7332466,167.94666804058022
1667590642.9961553,156.33530991944298
1755282731.1689887,163.89850654120164
1562310565.4499059,141.70579255416797
1884794161.790725,171.95878437934232
1736081550.9968274,162.52461714872283
1543309094.6230493,137.3866543718892
1511499255.234313,126.26863248470936
1632093788.0347824,152.84353325974377
1531988765.4910984,133.7429182332242
2110617014.1006615,177.6254863184579
1917991983.088466,173.38471795121737
1549258187.7931511,138.703937617653
1603659160.5936131,148.36413315183773
1866167901.1162434,170.95496728452002
2035908152.8682504,176.7033259663566
1659949077.5861664,155.80128241513083
1676420677.4547155,157.6256286567613
