cost,risk_months_supply
1215685537.7245216,29.903587961950716
1004606130.5868976,21.10233123301358
1008556801.2053835,21.652385488215355
1171854371.6548223,29.613094556274188
1192594829.8902478,29.780232836523858
1007553128.2546151,21.475540015024865
1167579340.161754,29.5711972496368
1038084856.1858041,24.922775161618205
1104443054.2502303,28.590606211343367
1130258338.49179,29.0725838945033
1099903250.223805,28.466612011922052
1017778516.0871038,22.78243810273375
1203871051.2408664,29.85596677911152
1133161419.4926996,29.14239134436727
1077931933.7967834,27.683143672700332
1189106863.7455416,29.758503306333218
1035622515.1168314,24.763676056530283
1016825814.6663139,22.644584923983988
1022313287.2701155,23.380952683091785
1094406297.7599695,28.27589076320185
1091801271.727679,28.229004388755737
1186268309.5920584,29.740718688740635
1059369192.1507838,26.71749474811303
1195124053.1886559,29.80414649935026
1021589608.7586216,23.276936254689286
1097711743.420647,28.40337758817235
1019841962.9550667,23.071987913949034
1061049300.2669398,26.819543511362223
1105990346.434033,28.60771767681867
1159061513.6481614,29.48608224505578
1054583858.2301333,26.403848712055538
1114563803.4891777,28.831478527809963
1101356176.8732438,28.518332641263846
1116449452.0867174,28.86447572345052
1076291632.3385236,27.59829121032497
1109758150.290481,28.718393705057565
1048909500.507653,25.906862578360982
1207485450.7566528,29.86945010307623
1199950652.4624116,29.83314776928092
1161501633.1574762,29.507073551934365
1006913858.1682888,21.425047473532732
1039448103.3198593,25.042274324643017
1025266146.4644129,23.74577489101167
1057196080.6914158,26.587844289628045
1182990848.8107867,29.714899839496496
1034924469.4393984,24.669727700857738
1197056466.7647362,29.811833191091978
1074405663.001025,27.53908285116622
1009127571.6583071,21.71860891916237
1069714606.7870429,27.327066429398705
1064950930.2026083,27.061834888221256
1071188151.3467242,27.367407821135693
1135282614.6661882,29.18034650913605
1111059183.69974,28.743518143595054
1146103537.829947,29.316889243974497
1053535496.4112152,26.32338191730566
1065711383.8590791,27.10076227285068
1047309796.4710696,25.780108595299083
1018909516.1907203,22.95431184431943
1006250364.6879269,21.33864090922097
1071866449.3233712,27.421026396787134
1012751004.5695286,22.168152204784622
1049731659.8347368,25.958789404544564
1063951345.8258301,26.99044394013767
1058085861.7529265,26.643015680759692
1060194855.9512253,26.77371204695869
1066690453.3343632,27.168268190988208
1021123437.3424925,23.21303748572692
1157641510.9363413,29.46211022567361
1166066747.0820184,29.560096506463196
1137548341.5499988,29.20781757783531
1124673875.4228768,29.017522324208443
1040303147.4406351,25.131664247343995
1062238692.6451371,26.89936072386841
1205602401.6469061,29.86191484040516
1055850466.3817785,26.500594763472115
1154154797.6433258,29.41977881314503
1079418676.6754048,27.76431983896736
1091016799.4728425,28.194262565564237
1012111942.3124063,22.117908233649665
1117682385.1238265,28.901429146295584
1024129607.8089222,23.589615717459935
1026224248.2707593,23.80099266760849
1150131969.13619,29.36936570606058
1010353939.0183418,21.902106747693047
1005168186.032005,21.184000131371665
1178459905.5071747,29.676244339943857
1209725670.2207737,29.883281182160594
1128402203.6501608,29.070358584088332
1164136042.0822415,29.54539940196034
1123278036.9648843,28.99515635338694
