electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
23385.249219033707,0.0,366000
59718.42413111663,47.99043304309763,366000
96002.36709887403,96.42640061046806,366000
130563.19201524516,142.12551324301995,366000
165911.72804082243,189.35217281593577,366000
200521.7849015187,235.46499607816943,366000
235968.784815746,282.5643600727215,366000
