water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,340000.0,366000
18.640350877192983,340000.0,366000
37.280701754385966,340000.0,366000
55.921052631578945,340000.0,366000
74.56140350877193,340000.0,366000
93.20175438596492,340000.0,366000
111.84210526315789,340000.0,366000
130.48245614035088,340000.0,366000
149.12280701754386,340000.0,366000
167.76315789473685,340000.0,366000
186.40350877192984,340000.0,366000
205.04385964912282,340000.0,366000
223.68421052631578,340000.0,366000
242.32456140350877,340000.0,366000
260.96491228070175,340000.0,366000
279.60526315789474,340000.0,366000
298.2456140350877,340000.0,366000
316.8859649122807,340000.0,366000
335.5263157894737,340000.0,366000
354.1666666666667,340000.0,366000
