water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,0.0,366000
22.17105263157895,9607.456140350878,366000
44.3421052631579,19214.912280701756,366000
66.51315789473685,28822.368421052633,366000
88.6842105263158,38429.82456140351,366000
110.85526315789474,48037.28070175439,366000
133.0263157894737,57644.73684210527,366000
155.19736842105263,67252.19298245615,366000
177.3684210526316,76859.64912280702,366000
199.53947368421055,86467.1052631579,366000
221.71052631578948,96074.56140350878,366000
243.88157894736844,105682.01754385966,366000
266.0526315789474,115289.47368421053,366000
288.22368421052636,124896.9298245614,366000
310.39473684210526,134504.3859649123,366000
332.5657894736842,144111.84210526317,366000
354.7368421052632,144111.84210526317,366000
376.90789473684214,221571.95723684214,366000
399.0789473684211,299032.0723684211,366000
421.25,376492.18750000006,366000
