water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,2022000.0,366000
22.17105263157895,2022000.0,366000
44.3421052631579,2022000.0,366000
66.51315789473685,2022000.0,366000
88.6842105263158,2022000.0,366000
110.85526315789474,2022000.0,366000
133.0263157894737,2022000.0,366000
155.19736842105263,2022000.0,366000
177.3684210526316,2022000.0,366000
199.53947368421055,2022000.0,366000
221.71052631578948,2022000.0,366000
243.88157894736844,2022000.0,366000
266.0526315789474,2022000.0,366000
288.22368421052636,2022000.0,366000
310.39473684210526,2022000.0,366000
332.5657894736842,2022000.0,366000
354.7368421052632,2022000.0,366000
376.90789473684214,2022000.0,366000
399.0789473684211,2022000.0,366000
421.25,2022000.0,366000
