water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.1527546940363846,252519.66433149643,366000
94.9752310171227,288240.35862502875,366000
196.28978183675588,319774.9771349628,366000
291.45595622142,349613.612959798,366000
371.3084725289429,374824.9751014435,366000
464.1069491560448,403753.81132726057,366000
558.0128973149123,433074.617564866,366000
649.7420910837681,461800.771793261,366000
